t_ss,Tmpg_out_ss,Tw_out_ss,pc_ss,hc_out_ss,hihx1_out_ss,hft_ss,hihx2_out_ss,he_out_ss,pft_ss,pbuff1_ss,pbuff2_ss,pe_ss,Tc_out_ss,Te_out_ss,mc_in_dot_ss,mc_out_dot_ss,mft_in_dot_ss,mft_out_dot_ss,mbuff1_in_dot_ss,mbuff1_out_dot_ss,me_in_dot_ss,me_out_dot_ss,Pheat_out_ss,Pgc_ss,Pevap_ss,Prec_total_ss,COP_ss,SH_ss
75,4.2919686513104125,34.42714231037402,73.25116062958135,341739.84895882226,325119.6773994492,350966.04031382676,461402.1745407638,435939.6902678323,54.81363344444332,52.241666505232516,72.04455165177495,35.96548440896709,30.66967524401892,4.346577683959083,0.014954298832254017,0.01584519326555603,0.01584519326555603,0.015754360115428637,0.015201098382164241,0.014954298832254017,0.010934287872161434,0.01038102613889704,6024.24224204854,1763.0576252817104,1933.706889600851,4261.18461676683,1.6748682112667141,3.15295509393259
76,4.304798250452308,34.370995887144474,73.09585557151453,342014.26277511264,325450.89337047195,351016.653294105,461269.0726181704,435836.58888828265,54.841005926966105,52.27733674596197,72.05099087286645,36.016474833621416,30.577135777385863,4.356856147294721,0.014993882513342544,0.015747780779284626,0.015747780779284626,0.015742337684822597,0.015178919368532492,0.014993882513342544,0.010928661640002828,0.010365243323712721,6008.491141675749,1761.6132676949035,1928.994789340325,4246.877873980846,1.6704890684223708,3.109259025516238
77,4.317222484845729,34.46187981438982,72.96811507240689,342490.5680897101,325903.7695860989,351009.20617894846,461221.7240606618,435858.63359750394,54.83291243238502,52.26733469186477,72.05128337855872,36.07370927722973,30.50082593581375,4.447016428415608,0.015006904891848603,0.01561416935358456,0.01561416935358456,0.01572471657926484,0.014971336322666753,0.015006904891848603,0.010917762880065102,0.010164382623467014,6028.403046683594,1773.3555657313598,1892.042230199715,4255.047480952235,1.6760250039613873,3.1389067364022623
78,4.32989151776421,34.48045474240436,72.8723685308849,342962.16856108606,326375.4997776392,350952.45395983045,460994.0781062612,435787.6658292925,54.79411652749082,52.22928349067578,72.04568384136674,36.13819599354779,30.443505833014427,4.4939640674647165,0.015038421576982706,0.015529631209132566,0.015529631209132566,0.015707042798623304,0.014996167038961124,0.015038421576982706,0.01089117426931528,0.010180298509653102,6025.380040674367,1777.30540140045,1895.2616433989774,4248.074639273917,1.6751845436239885,3.1177530809834906
79,4.341320763526824,34.46307192460749,72.79124743927288,343407.5065958876,326727.18905727385,350878.16045927623,460843.03287324874,435721.02914384194,54.744135348899576,52.200979416834855,72.0146669660537,36.19219723350206,30.39486119317654,4.529183298155317,0.015019088447427602,0.015468262527565519,0.015468262527565519,0.015661529881688556,0.01500504088806559,0.015019088447427602,0.010862306163608608,0.01020581716998564,6002.218101223068,1768.8614205516108,1900.596724146021,4233.356680671456,1.6687450289863643,3.0960131193357086
80,4.351575107032147,34.36988331536614,72.7074665699161,343806.8496898345,327043.3348788886,350808.6572469751,460632.59915698733,435456.54347611096,54.69534657336792,52.19315813472197,71.9651148506425,36.233165862049454,30.34454776985237,4.43481212012702,0.015002762883054403,0.015411802693826875,0.015411802693826875,0.015603711874282122,0.015105993202170216,0.015002762883054403,0.01083500109989539,0.010337282427783485,5955.008911075497,1751.8939276313795,1923.5947182185182,4203.1149834441185,1.687837491302866,2.95846971164832
81,4.3617000278307785,34.44242814296675,72.62891985160505,344104.9165554564,327310.75770825724,350759.297705723,460537.6087819104,435506.7409593536,54.65642072334289,52.17737048711291,71.93093729380172,36.27175994635986,30.297313434355786,4.515419028477567,0.014954865291508532,0.01535580172404491,0.01535580172404491,0.015529667602769881,0.014889242859270985,0.014954865291508532,0.01081491173694533,0.010174486993446433,5969.09032187902,1751.4124373693235,1894.7930431298573,4217.677884509696,1.6595347976736314,2.998444158192484
82,4.375445595811755,34.42783077526725,72.56041213982122,344334.4179055587,327543.1095431977,350715.62079332076,460439.30022774346,435509.05546636623,54.61949919103697,52.147398605761296,71.91078414840875,36.31317448734179,30.256063747199136,4.572781338291833,0.014957015503398272,0.015308971830451426,0.015308971830451426,0.015514100972802524,0.014948388581989902,0.014957015503398272,0.010793409783472223,0.010227697392659602,5955.910618240813,1749.2506244360175,1905.6612635230092,4206.659993804795,1.6558705581277062,3.012236521478016
83,4.395111260878366,34.34366085687134,72.49211553388135,344511.31214523676,327752.8730035789,350671.5212257883,460303.81301068456,435218.15462353185,54.581394855731475,52.14206151516853,71.86395323718992,36.341884191152566,30.2148920810058,4.447622342088053,0.014936094231947425,0.015273455958834678,0.015273455958834678,0.01546797014788429,0.015035116699746474,0.014936094231947425,0.010772429262237688,0.010339575814099873,5921.540736725023,1734.7867185509708,1924.4745435191091,4186.754018174051,1.6463149958407177,2.8568947099540623
84,4.420695607670126,34.40823693128215,72.42672910786939,344607.8542472997,327915.5039712256,350646.46367373574,460198.68995644746,435231.62211631227,54.553111715801116,52.12761980086226,71.83291402349498,36.3708063241063,30.17543284106182,4.494341200394246,0.014898473681585166,0.01523495305205114,0.01523495305205114,0.015409986700636338,0.01482523526581227,0.014898473681585166,0.010757941523525437,0.010173190088701368,5933.709798805185,1738.676484288234,1894.354925287125,4195.033314516952,1.6496982554143012,2.87322845541793
85,4.452701167246673,34.30723830322641,72.36399126904107,344633.79147445434,328056.54518893646,350624.33785656944,460075.089063359,435047.79900166945,54.52545068447389,52.11821868308998,71.79115342618874,36.394396599313154,30.137530300915685,4.4230935084997185,0.014937447268737402,0.015203780454366583,0.015203780454366583,0.015409225332731508,0.015105558308092164,0.014937447268737402,0.010741179058139672,0.010437512033500329,5886.948823735173,1725.5794430043072,1942.3703374966158,4161.3693807308655,1.63669770405434,2.7772066473983585
86,4.487968357788816,34.37730689547851,72.30287139871365,344546.77590640704,328141.51522420987,350611.23864610936,459976.6430010326,435063.90137704776,54.50240723711684,52.11730215140957,71.74673089861271,36.412301129284074,30.100568568005684,4.4563012528202535,0.01486227707012098,0.015179800885715768,0.015179800885715768,0.015340593280757986,0.014850369313238035,0.01486227707012098,0.010730920706696212,0.010240696739176262,5900.426742654941,1726.6490505071865,1906.492827831655,4173.777692147754,1.6404448538278313,2.7916224847967186
87,4.522185005887891,34.26168350490019,72.24548648558348,344347.8263188225,328171.3608050746,350609.54226250265,459887.91284702363,435039.53657336824,54.485295996742806,52.100079374529365,71.72829960629903,36.43730560523369,30.065832197009613,4.476515408633389,0.014884134630682184,0.015157869970057903,0.015157869970057903,0.015344810285913113,0.014952296249455523,0.014884134630682184,0.010719234269934402,0.010326720233476812,5879.642271057445,1728.8333125307154,1922.6932667974597,4150.808958526729,1.6664762066237768,2.785601510351185
88,4.549902828199791,34.2969287946284,72.19133690733935,344052.3646874706,328136.48315002414,350604.2063320032,459794.3794726662,434954.6266803744,54.46630306113536,52.08640656234584,71.6999983675832,36.461287880208445,30.03302433118361,4.461457043646803,0.01484880472990792,0.015148869056866025,0.015148869056866025,0.015314103404188135,0.01484779877157653,0.01484880472990792,0.010707809284412721,0.010241504651801117,5895.258252333628,1733.6845060207872,1906.4389232766866,4161.573746312842,1.6390079029564035,2.7453945829360435
89,4.568437779608502,34.317701204858864,72.13865797116019,343620.7405898402,328031.1470356191,350603.5595870373,459699.667095667,434763.4668066251,54.45041328512468,52.05990691740607,71.68625901057052,36.492173811597425,30.001080381775296,4.396589051066826,0.014839705226825812,0.015143367217830684,0.015143367217830684,0.015309577964686712,0.01479972937026308,0.014839705226825812,0.010695777360847192,0.01018592876642356,5903.628924395327,1744.2941139784068,1894.5467963959436,4159.33481041692,1.6413351288513418,2.648156173684285
90,4.577600894331567,34.30179463238345,72.0864532875687,343048.55104912125,327838.5189568857,350600.1690248472,459623.5694293613,434724.53014184744,54.43398297464334,52.03700692199729,71.66403727392041,36.52232419187228,29.96939707422979,4.415711080663925,0.01484146032126771,0.015151536867502903,0.015151536867502903,0.015306534164680481,0.014838127842254694,0.01484146032126771,0.010681652167791374,0.010213245845365588,5905.097440356983,1753.8219751495851,1899.645068479732,4151.275465207398,1.6417434077025386,2.6356972343737226
