current_time;Tw_in;Tw_out_rnn;Tw_out;Tw_out_sp;omegab_opt;Theater1;Theater2;Theater_opt;pc_rnn;pc;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
436;305.8312076716763;311.55322;311.6140765495662;311.4546705472243;4651.388747750779;978.7611281093212;978.8025042341953;978.8025042341953;70.0;82.6797595917309;56.05428269955881;56.05428269955881;4.6246755302035325;5;18.239279781782074;18.239279781782074;1.6392662407780039;1387.168003988075;4180.46249426675;3396.41625;184.0;126.26930879359011;136.0;0;6
437;305.8315624524914;311.55716;311.6229172549349;311.4546705472243;4548.803057380602;978.7139895730028;978.7621605812487;978.7621605812487;70.0;82.74424303379297;56.02782485248966;56.02782485248966;4.66874200078054;5;18.21496727597553;18.21496727597553;1.641671740528437;1389.8592870996617;4185.941289596905;3396.41625;184.0;126.49318784889792;136.0;0;6
438;305.8319136854984;311.5618;311.6315507607536;311.4546705472243;4446.96713286733;978.6535975406571;978.7090315630827;978.7090315630827;70.0;82.80131016862072;55.99951880207101;55.99951880207101;4.711382162872653;5;18.194633524681215;18.194633524681215;1.6440195112463558;1392.1837147220172;4191.590868592164;3396.41625;184.0;126.74009555751859;136.0;0;6
439;305.83226140617535;311.56607;311.63995928947605;311.4546705472243;4345.124983828342;978.5799044795943;978.6430590957161;978.6430590957161;70.0;82.85175509243405;55.98653925153924;55.98653925153924;4.751419772177641;5;18.177783023759975;18.177783023759975;1.6463045034848895;1394.171708022425;4197.363660061836;3396.41625;184.0;127.01071070386313;136.0;0;6
440;305.8326056496455;311.57025;311.64811290938997;311.4546705472243;4243.5829681754585;978.492765423417;978.5640923210433;978.5640923210433;70.0;82.89540753447562;55.989441860038006;55.989441860038006;4.788104765278916;5;18.163930498908123;18.163930498908123;1.6485182225637867;1395.8557640229367;4203.198315513826;3396.41625;184.0;127.30579054989275;136.0;0;6
441;305.83294645068094;311.57437;311.6560590126367;311.4546705472243;4140.780690299023;978.3920769339439;978.4720184347582;978.4720184347582;70.0;82.93317465315744;55.98733542042021;55.98733542042021;4.821858986609627;5;18.152867241835224;18.152867241835224;1.6506740928470687;1397.2687396915308;4209.1075727082625;3396.41625;184.0;127.62600731292713;136.0;0;6
442;305.83328384370606;311.57803;311.6637742534331;311.4546705472243;4037.73285472282;978.2775237814375;978.3665250124848;978.3665250124848;70.0;82.96500434951658;56.011450221580475;56.011450221580475;4.852864465844945;5;18.144354784266785;18.144354784266785;1.652765486761811;1398.443557368755;4215.03599930822;3396.41625;184.0;127.97227328527947;136.0;0;6
443;305.8336178628009;311.5816;311.67130639307265;311.4546705472243;3936.295099981709;978.1489254606581;978.2474252584822;978.2474252584822;70.0;82.99164325984901;56.017305817553165;56.017305817553165;4.88110829506148;5;18.13811437961624;18.13811437961624;1.6548059335115395;1399.4125460632056;4220.997217111808;3396.41625;184.0;128.34531326294007;136.0;0;6
444;305.8339485417048;311.58554;311.6786458876022;311.4546705472243;3835.6399247725594;978.0063600061735;978.1147735564177;978.1147735564177;70.0;83.01391515991732;56.03425119877677;56.03425119877677;4.906139107872761;5;18.133734452965772;18.133734452965772;1.6567927181137327;1400.2077566209273;4226.949954062225;3396.41625;184.0;128.74547173447192;136.0;0;6
445;305.8342759138196;311.5893;311.685773007109;311.4546705472243;3737.4901165954334;977.8497958761584;977.9685207571695;977.9685207571695;70.0;83.03151912388105;56.05589312027536;56.05589312027536;4.927033750117161;5;18.130616756426367;18.130616756426367;1.6587202382738362;1400.8592224447275;4232.845149032402;3396.41625;184.0;129.17317576224622;136.0;0;6
446;305.83460001221334;311.59335;311.6927426779386;311.4546705472243;3637.782490896235;977.6794513320185;977.8088502003;977.8088502003;70.0;83.0443679037338;56.09510151734473;56.09510151734473;4.943142760066266;5;18.128152834422814;18.128152834422814;1.6606040545551388;1401.3928364442072;4238.709759262753;3396.41625;184.0;129.6284512548655;136.0;0;6
