pe;he_0;he_1;he_2;he_3;he_4;he_5;he_6;he_7;he_8;he_9;Te_wall_0;Te_wall_1;Te_wall_2;Te_wall_3;Te_wall_4;Te_wall_5;Te_wall_6;Te_wall_7;Te_wall_8;Te_wall_9;pc;hc_0;hc_1;hc_2;hc_3;hc_4;hc_5;hc_6;hc_7;hc_8;hc_9;Tc_wall_0;Tc_wall_1;Tc_wall_2;Tc_wall_3;Tc_wall_4;Tc_wall_5;Tc_wall_6;Tc_wall_7;Tc_wall_8;Tc_wall_9;pihx1;hihx1;Tihx_wall;pihx2;hihx2;pbuff1;hbuff1;Tbuff1_wall;pft;hft
3365092.33864471;276563.4633053689;296698.4696202912;329159.7200602553;350728.66797253146;373983.32690065214;398442.65736285655;423521.3045024768;434407.56752185867;438952.8388867648;440835.59118183114;273.5632591509678;273.92778697049056;273.0483927818222;273.809044802438;274.24488412120394;274.5556518759955;274.8355158438505;276.60434298639075;277.5121507360023;277.89005323711933;8464960.724242913;449851.2533832005;438706.2515231447;428535.422425634;419097.263500928;410178.31222900946;401581.76599223755;393113.4200346796;384569.5662776598;375729.4752233907;366236.8877486186;309.0133721922869;308.66664576352156;308.3653334212407;308.0996308069472;307.862077361741;307.64690235170997;307.4494982509696;307.26598534400534;307.09273023681294;306.9328359062108;8466170.7252883;352819.8311704506;306.62800870831103;3365114.2298936355;468389.19459933246;5238949.466712729;474794.3844899602;308.35252229560854;5757634.508386503;387414.10869398224
