pe;he_0;he_1;he_2;he_3;he_4;he_5;he_6;he_7;he_8;he_9;Te_wall_0;Te_wall_1;Te_wall_2;Te_wall_3;Te_wall_4;Te_wall_5;Te_wall_6;Te_wall_7;Te_wall_8;Te_wall_9;pc;hc_0;hc_1;hc_2;hc_3;hc_4;hc_5;hc_6;hc_7;hc_8;hc_9;Tc_wall_0;Tc_wall_1;Tc_wall_2;Tc_wall_3;Tc_wall_4;Tc_wall_5;Tc_wall_6;Tc_wall_7;Tc_wall_8;Tc_wall_9;pihx1;hihx1;Tihx_wall;pihx2;hihx2;pbuff1;hbuff1;Tbuff1_wall;pft;hft
3014372.3905281946;244080.376653368;263255.13372633606;283191.92518060235;306859.70246083365;333499.54354096553;359389.41125064983;385746.6950939004;412888.19633043604;434829.0003237099;440601.8860990494;268.7209547218324;269.6468741509478;270.2243858404999;269.9796354002083;269.9215661302994;270.56694405230354;271.00473303451054;271.3921322341448;272.9548315164792;275.69488891115617;9579064.582120676;412001.3683578692;392555.1848111341;372443.2182751216;353126.16340957687;336940.0317669478;324633.5908427529;315440.6536796762;308532.9976250724;303308.99397525185;299327.21311067254;308.3524617960859;308.14596230086613;307.95621933040957;307.7180449667247;307.4222795766834;307.13804756937395;306.9153761416461;306.7480873336604;306.6213479196264;306.52450355339886;9580297.960219635;259781.59302495097;294.11286868850874;3016012.8220800003;467109.62053120945;4500000.0;483543.14759639103;309.00639528698855;4524838.200519805;402666.89970195096
