t_ss,Tmpg_out_ss,Tw_out_ss,pc_ss,hc_out_ss,hihx1_out_ss,hft_ss,hihx2_out_ss,he_out_ss,pft_ss,pbuff1_ss,pbuff2_ss,pe_ss,Tc_out_ss,Te_out_ss,mc_in_dot_ss,mc_out_dot_ss,mft_in_dot_ss,mft_out_dot_ss,mbuff1_in_dot_ss,mbuff1_out_dot_ss,me_in_dot_ss,me_out_dot_ss,Pheat_out_ss,Pgc_ss,Pevap_ss,Prec_total_ss,COP_ss,SH_ss
1026,4.253714744845368,33.52311444579168,71.70247470516634,367031.7244981836,324767.54438253836,345060.0364051559,460678.92988675996,435943.1505160808,48.9767518479932,48.5061835360932,66.49396846730147,35.72902442803398,29.735558288554216,4.027263334604484,0.011306828104097022,0.010776438866233622,0.010776438866233622,0.011035042923169789,0.011567206599006521,0.011306828104097022,0.009389852722007399,0.00992201639784413,4619.987558450473,1161.8086002424884,2115.2919782863864,3458.178958207986,1.1872101298721371,3.0846750744964737
1027,4.2600368883964705,33.535500581450535,71.79748831638487,365932.66488562216,326851.7807900624,345408.210942099,460796.87641357875,436005.8093863412,49.09096474582736,48.582671445639946,66.59781863480157,35.74647902558182,29.7935486617274,4.087002947685193,0.011360196260879647,0.010830193453686517,0.010830193453686517,0.011111687175593375,0.0115638348386799,0.011360196260879647,0.009419463737682024,0.00987161140076855,4628.169026645463,1177.9539523411645,2084.349267724536,3450.2150743042994,1.1893125428755125,3.1258424222485957
1028,4.26738468782915,33.560124561400826,71.88666375853823,364720.1682193751,328652.96954516764,345752.804651822,460855.9565268152,436173.33609179204,49.200228552882606,48.660384258733686,66.67956717435857,35.76649006157414,29.8479008881572,4.210579554199697,0.011351275016099322,0.010887834827433674,0.010887834827433674,0.01123480659961535,0.011659301388785834,0.011351275016099322,0.009449040789251876,0.00987353557842236,4618.162084910811,1164.1305485340522,2077.3600606865853,3454.0315363767586,1.1867410332240007,3.228134502629345
1029,4.276557270899644,33.619741353869756,71.96391634360225,363413.62192275876,330129.93767883076,346097.652400419,460882.0008061057,436165.14467254054,49.308199384677664,48.73861661803793,66.77086534084322,35.79058437828683,29.89492482324721,4.238602914167856,0.01135140627396953,0.010949932202771883,0.010949932202771883,0.011274858057873427,0.011571681543805567,0.01135140627396953,0.009473469523167386,0.009770293009099526,4621.575286498226,1158.312426007495,2023.9960877948124,3463.2628604907313,1.1876181324474526,3.230542656540237
1030,4.289668533341214,33.65473661007715,72.03774327089175,361985.69111972733,331353.2839424282,346460.3370625329,460898.42545728805,436273.63931870216,49.42092813976299,48.81897195624079,66.86024172191041,35.816942216167384,29.939809752429795,4.336868367084236,0.01140763917369155,0.011008259905275512,0.011008259905275512,0.011399510198489565,0.011752362254230722,0.01140763917369155,0.009500841469151653,0.00985369352489281,4633.701599514299,1173.986186702945,2052.3704222925885,3459.715412811353,1.1907342624085278,3.3007995293941264
1031,4.306728467606746,33.63343423208336,72.1039336080398,360468.368518306,332223.1018548335,346815.77310970594,460926.8369055781,436226.4357099569,49.52998824263997,48.90714851758266,66.93707612119216,35.840038405493075,29.98000829788336,4.341013980414459,0.011417729209447914,0.011073946989093622,0.011073946989093622,0.011428781271366246,0.01172115914233851,0.011417729209447914,0.009523939397390135,0.0098163172683624,4636.23113795251,1170.4985262146135,2027.6112991034306,3465.732611737896,1.1913842844312605,3.2804158932884206
1032,4.327351575615097,33.656570386186104,72.1648472344404,358727.36750517366,332807.0880664872,347186.10764037527,460955.46925576875,436257.1183714517,49.64538751380892,48.987392314679035,67.02048528130483,35.86667665319434,30.01696406998667,4.394809285108124,0.011462753293621333,0.011138238630221698,0.011138238630221698,0.011527967485042163,0.011781395897083031,0.011462753293621333,0.009552615125420869,0.009806043537461737,4656.377709868781,1186.818354637638,2013.9593410174216,3469.5593552311425,1.1965614010270502,3.305934482709276
1033,4.349850922870701,33.632485047562824,72.2200171922572,356722.9709348972,333089.6160038065,347539.16580156924,460961.9192601969,436265.40895004093,49.75308955829232,49.0672574565984,67.09760714532996,35.89457675548857,30.050404834133985,4.437395820293702,0.011492824805763661,0.011215178943467546,0.011215178943467546,0.011594795700107349,0.011818807456939561,0.011492824805763661,0.009575807014450703,0.009799818771282916,4668.941392130396,1194.7659299350207,2003.3181312489653,3474.175462195376,1.1997899228922664,3.3189213464929423
1034,4.374014228691024,33.749630956027545,72.26737900761196,353830.0721626877,333060.4230652573,347892.8763261224,460960.38022514054,436250.1073374575,49.862906973465876,49.14373752019307,67.17192597658145,35.92373982021618,30.07908897027656,4.468110741667289,0.011541232864824082,0.011304537071730632,0.011304537071730632,0.0116665350347962,0.011857448167575663,0.011541232864824082,0.009599331284486881,0.009790244417266345,4695.982592939625,1217.5151549989932,1990.8437395918636,3478.467437940632,1.2067387700738788,3.3187149099089055
1035,4.3989258410915255,33.724093078631995,72.29961606990992,351544.9904353664,332871.80166901776,348270.115581792,460952.9160785661,436221.15862108406,49.98807835879521,49.21877768782559,67.24239107613454,35.9538607179666,30.098601328673666,4.492272019434537,0.01157906216571965,0.011478941451198755,0.011478941451198755,0.011749013095980764,0.01191272601956085,0.01157906216571965,0.009622882181549058,0.009786595105129144,4681.155946596696,1199.013055125797,1980.4418781309228,3482.142891470899,1.202928728486611,3.3109586145889978
