Pgc_av,Pevap_av,pc_av,pe_av,SH_av,Tc_out_av,Te_out_av,Tw_out_av,Tmpg_out_av,hc_out_av,he_out_av,COP_av,Pheat_out_av,mc_in_dot_av,me_out_dot_av
882.0809867155691,1409.5243777593732,62.35696765774618,35.60392082310166,0.0,23.64007114713157,0.8092754713500472,25.49564789040729,3.150909047262671,349853.1382357195,412195.69143905083,1.2977193884113536,3197.128252952745,9.537960682020136,7.675848172805722
1263.0769354892632,1850.046427620485,64.13711472966932,31.320325352280612,0.0,24.861029488950884,-3.9793426732480697,27.22639314884853,-0.8376069786329949,357506.9545133829,415233.72845308215,1.1917737940673485,4456.874967956421,12.947506682887585,9.750710230219667
1394.0041012985062,2009.4960611180795,64.90155807190219,29.096608017375956,0.0,25.376498584485432,-6.657768184249441,28.038259188276065,-3.2817206431037036,364787.03082547535,418874.1758545887,1.0909202471433683,5129.60982130141,14.510974804426004,10.370829290222693
1596.2974978249938,2192.8218422972877,65.50997518122627,27.582369568991226,0.0,25.783019286074172,-8.568814297456067,28.723891779186225,-4.795296052694812,367123.63735570415,419474.36362199765,1.014718901545302,5890.865600213247,16.153272826455755,11.225615589382867
1345.9417171539214,1749.7777487235048,66.79748865390438,28.688918094537723,0.0,26.632478300841434,-7.164984404589691,29.87877490802981,-4.973299361300404,386943.73769104073,381653.24275703274,0.9853276002357074,6011.009500130439,16.86041637744634,11.230000247984796
676.913803352378,927.4927811953764,63.82771422667055,26.76073913630791,0.0,26.979120579687418,-9.638108233613067,29.153903754273603,-8.311393421472435,408777.29846365895,335335.49271828926,0.7299447863420643,4237.633324232997,11.802362290166204,7.533308633261902
374.78292503796064,506.11043761358735,58.876518678219085,25.09117084468901,2.842170943040401e-15,27.64036976206554,-11.887233890521465,29.280682801717624,-11.088435194721104,427598.9803623869,297011.421541388,0.644586369802824,3396.5922801015863,8.799924338817672,5.192189790449713
828.3009695859843,1278.9026398631493,68.84189284319069,35.63290439149748,7.1883706933726215,27.23456368457672,8.028562438193102,31.584430276171258,6.9244509825751255,282835.9397096609,442793.29388813843,1.3899834947612217,3046.7274093989117,5.566678311153778,5.480039155235545
664.5673330321757,1291.7538631405018,66.98824203512636,36.55389011472313,0.0,28.318529431386917,1.8130571337593722,32.951628727487766,3.5754889053023318,400027.4223558345,373454.12244056276,0.9906348421255247,3245.286308877297,11.278516674647129,9.395847756788298
1259.4088165544515,1370.0236928725108,71.9212994433033,34.2590329115789,0.0,30.69651837903599,-0.6461738576948122,36.67978312253415,1.1610029670999353,383531.30880287784,393334.98019826005,1.0777450080870232,4828.800134839886,14.84546483028919,9.161877087756844
1059.5990462319162,1191.856618736314,76.15653178584338,32.6092833767802,0.0,37.40808434814378,-2.490219672376764,38.43402022834035,-0.8380619359716359,405372.45202553703,371187.73795807257,0.8919211914469989,5177.973778545766,15.867164204420439,9.566772724792328
883.3111373062351,1205.7527663833432,75.59667366157835,31.321230910372833,0.0,37.299082252018835,-3.9782826435548886,38.64918364902336,-2.2002783067645395,407030.62466944696,359062.0988830867,0.787394241390518,4760.834596875911,13.35901703726824,9.64699009526353
280.91550643674265,705.4935538812103,78.79544368640367,29.45449951626594,0.0,37.489925868361794,-6.216784090675219,40.00442267976169,-4.9027596180896795,394087.68771579996,322582.9903327247,0.6151274058032601,3422.8864454125855,4.432703611499837,5.855327901178114
31.114279123233416,102.59158042461704,70.29445182030743,28.06008127226297,0.0,37.82318757331491,-7.957797957219485,40.85396674753489,-7.738527542038192,425425.3116826552,239874.4279913113,0.5258460377943116,2672.7262012952624,3.2100669771056016,2.7768345189849
191.52676295888992,0.00013265641129271545,73.3,28.481295870320395,4.263256414560601e-15,39.93447271244138,-7.425324549058919,42.762998882504874,-9.900000275263118,423849.3351937913,263235.1699126318,0.5947608210505845,2879.722608226062,3.507388380900858,1.35802850727388
