current_time;Tw_in;Tw_out_rnn;Tw_out;Tw_out_sp;omegab_opt;Theater1;Theater2;Theater_opt;pc_rnn;pc;pc_opt;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
1922;306.3581665760634;313.05844;313.0823982115529;313.0471758061907;4621.969687170304;901.0685516903562;859.8631602272593;859.8631602272593;70.0;76.1098449545733;70.0;50;67.44608710393106;2.5730541446800315;3;50;50;1.5616530629045073;1833.7929543103012;4640.162779706271;4145.578738196631;212.0;200.0;148.0;0;4
1923;306.35816703625767;313.0484;313.0873510725185;313.0471758061907;4644.878875363597;901.0696744714859;859.8587331112975;859.8587331112975;70.0;76.39360099199517;70.0;50;67.57017793051719;2.5674960317398017;3;50;50;1.552469555169759;1833.3879074947174;4645.335898936527;4173.172855375454;212.0;200.0;148.0;0;4
1924;306.35816749185;313.05316;313.0964939471084;313.0471758061907;4665.474603286084;901.073755457386;859.8571025134304;859.8571025134304;70.0;76.11650924038719;70.0;50;67.64531501631777;2.568357869953047;3;50;50;1.545392143724189;1833.9536541000812;4653.572290493581;4197.980409658088;212.0;200.0;148.0;0;4
1925;306.3581679428864;313.05966;313.0749581222472;313.0471758061907;4630.290470343906;901.0804857613681;859.857977590228;859.857977590228;70.0;76.11051832371797;70.0;50;67.51926869250359;2.5768903358211475;3;50;50;1.556162648860113;1831.995165392899;4634.796083492092;4155.601121529236;212.0;200.0;148.0;0;4
1926;306.3581683894124;313.03403;313.10167279367647;313.0471758061907;4702.0729172409465;901.0826714914729;859.8545709950365;859.8545709950365;70.0;76.11503285459423;70.0;50;67.67187002439982;2.573292964893824;3;50;50;1.5305079273239763;1829.2700513747186;4663.241118962626;4242.063078816721;212.0;200.0;148.0;0;4
1927;306.35816883147317;313.0668;313.08039216649746;313.0471758061907;4653.246935152897;901.0940918100007;859.8598846632129;859.8598846632129;70.0;76.38967604217058;70.0;50;67.59463009244041;2.5716726831427197;3;50;50;1.5471269478301823;1828.8092211747735;4643.212961319919;4183.252183391665;212.0;200.0;148.0;0;4
1928;306.3581692691133;313.04132;313.1008292753864;313.0471758061907;4684.841608171528;901.0992254739231;859.8592707450996;859.8592707450996;70.0;76.1243984276451;70.0;50;67.63452391721904;2.571753981854033;3;50;50;1.5378404635536584;1829.4852762224502;4662.212924617103;4221.307967042606;212.0;200.0;148.0;0;4
1929;306.35816970237704;313.05563;313.0731984524123;313.0471758061907;4664.398654552966;901.1084178171751;859.8624928396437;859.8624928396437;70.0;76.24288588390371;70.0;50;67.59721444569405;2.5828341134102715;3;50;50;1.54052454710524;1828.2790834234427;4636.816296535544;4196.684429409048;212.0;200.0;148.0;0;4
1930;306.35817013130816;313.04477;313.1147289427162;313.0471758061907;4704.1403693325365;901.1149722983142;859.8632311869982;859.8632311869982;70.0;76.21066464277902;70.0;50;67.6736071389933;2.573911825019934;3;50;50;1.5325710845346494;1827.9969004305192;4677.082792016918;4244.553324861041;212.0;200.0;148.0;0;4
1931;306.35817055595;313.0632;313.06752946584993;313.0471758061907;4635.291374180189;901.1266226844541;859.8687851765396;859.8687851765396;70.0;76.14264333733155;70.0;50;67.47355540323895;2.576903718569099;3;50;50;1.5521910362174307;1827.154222054685;4632.482349218778;4161.624710200039;212.0;200.0;148.0;0;4
1932;306.3581709763454;313.0367;313.10275512034417;313.0471758061907;4692.745877365143;901.1294047671905;859.8659758416692;859.8659758416692;70.0;76.21807769216683;70.0;50;67.68188636329131;2.574038570086387;3;50;50;1.5348177024154213;1826.295604727517;4667.255117431623;4230.828659286316;212.0;200.0;148.0;0;4
