current_time;Tw_in;Tw_out;Tw_out_sp;Theater_opt;Theater1;Theater2;omegab_opt;pc_reduced;pc;pc_opt;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
1314;306.3374757413754;313.10392567125155;313.0471758061907;963.2;961.5751473020703;970.3188569748737;5132.71600160862;80.10466038289889;80.10466038289889;80.31558933982186;35;35;4.875303110899817;3;100;100;1.3689450137782428;1838.5250620595418;4678.710951659025;4760.772673937584;212.0;146.79449012650525;148.0;0;4
1315;306.3376831099165;313.10414914666575;313.0471758061907;963.2;961.5751473020703;970.318857004109;5132.71600160862;80.1048848501299;80.1048848501299;80.31589417157728;35;35;4.464596712274909;3;100;100;1.3689449344368367;1838.5066313618802;4678.729004630291;4760.772673937584;212.0;146.79449069016093;148.0;0;4
1316;306.33788840477223;313.10438150688276;313.0471758061907;963.2;961.5751473020703;970.3188570318384;5132.71600160862;80.10512247450697;80.10512247450697;80.31619595501522;35;35;5.252854629946069;3;100;100;1.3689446753087786;1838.487738690513;4678.746663651878;4760.772673937584;212.0;146.7944912247851;148.0;0;4
1317;306.3380916466794;313.1046229738092;313.0471758061907;963.2;961.5751473020703;970.3188570581397;5132.71600160862;80.10537629244057;80.10537629244057;80.31649472061875;35;35;4.875160197047023;3;100;100;1.3689438530065017;1838.4665882001536;4678.763899348029;4760.772673937584;212.0;146.79449173187268;148.0;0;4
1318;306.33829285616747;313.1048410762553;313.0471758061907;963.2;961.5751473020703;970.318857083086;5132.71600160862;80.1055958284101;80.1055958284101;80.3167904985662;35;35;4.464434555778189;3;100;100;1.3689440981175163;1838.4501333429585;4678.781521123044;4760.772673937584;212.0;146.7944922128374;148.0;0;4
1319;306.3384920535607;313.10506778318904;313.0471758061907;963.2;961.5751473020703;970.3188571067475;5132.71600160862;80.10582862127255;80.10582862127255;80.31708331873423;35;35;5.252638393510199;3;100;100;1.3689441740591952;1838.4332536989139;4678.798762308158;4760.772673937584;212.0;146.79449266903165;148.0;0;4
1320;306.33868925897997;313.10530332516714;313.0471758061907;963.2;961.5751473020703;970.3188571291903;5132.71600160862;80.10607746700451;80.10607746700451;80.3173732107006;35;35;4.874815264288249;3;100;100;1.3689436971770832;1838.4141253419675;4678.815620337777;4760.772673937584;212.0;146.79449310172893;148.0;0;4
1321;306.3388844923451;313.1055158870711;313.0471758061907;963.2;961.5751473020703;970.3188571504771;5132.71600160862;80.10629281844164;80.10629281844164;80.3176602037473;35;35;4.46410647099591;3;100;100;1.3689442029004564;1838.3993689809577;4678.8327843328025;4760.772673937584;212.0;146.79449351213916;148.0;0;4
1322;306.3390777733765;313.10573679571587;313.0471758061907;963.2;961.5751473020703;970.3188571706672;5132.71600160862;80.10652145590593;80.10652145590593;80.31794432686351;35;35;5.252288951603828;3;100;100;1.3689445465658976;1838.3842058902678;4678.849583536535;4760.772673937584;212.0;146.7944939014043;148.0;0;4
1323;306.3392691215976;313.1059662987109;313.0471758061907;963.2;961.5751473020703;970.3188571898177;5132.71600160862;80.10676591650204;80.10676591650204;80.31822560874855;35;35;4.874299588301274;3;100;100;1.368944344859169;1838.3667856860386;4678.866043460882;4760.772673937584;212.0;146.79449427062465;148.0;0;4
1324;306.3394585563365;313.1061732685462;313.0471758061907;963.2;961.5751473020703;970.3188572079814;5132.71600160862;80.10697747675698;80.10697747675698;80.31850407781472;35;35;4.463637526154628;3;100;100;1.3689450552158775;1838.3534707396757;4678.88274025405;4760.772673937584;212.0;146.7944946208217;148.0;0;4
