current_time;Tw_in;Tw_out;Tw_out_sp;Theater_opt;Theater1;Theater2;omegab_opt;pc_reduced;pc;pc_opt;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
209;305.51933283360853;311.36850972391926;311.4546705472243;883.4;882.6308695158087;890.5412849397339;4224.325360281057;78.882117645069;78.882117645069;79.11291926540457;43.0;43;5.780355217980525;3;50;50;1.5358767598000775;1888.8427490029596;3742.6277774504188;3666.616146458534;184.0;130.72857700813267;136.0;0;6
210;305.5228063628044;311.371366472054;311.4546705472243;883.4;882.6308695158087;890.5414538043685;4224.325360281057;78.89467621491569;78.89467621491569;79.11802535332247;43.0;43;5.778779550693582;3;50;50;1.5357148054404435;1889.4902877554864;3741.386414227869;3666.616146458534;184.0;130.73183271828754;136.0;0;6
211;305.5262451567082;311.38298101339365;311.4546705472243;883.4;882.6308695158087;890.5416139710636;4224.325360281057;78.87085419022729;78.87085419022729;79.12308038036113;43.0;43;5.7751294797609605;3;50;50;1.5378615930510988;1890.1570120510034;3748.591136048599;3666.616146458534;184.0;130.73492073216872;136.0;0;6
212;305.52964956267306;311.3800228227045;311.4546705472243;883.4;882.6308695158087;890.5417658878357;4224.325360281057;78.90811587421467;78.90811587421467;79.12808485712944;43.0;43;5.776074221727333;3;50;50;1.5361909025392353;1890.5581374654048;3742.064229827663;3666.616146458534;184.0;130.73784968753475;136.0;0;6
213;305.53301992457824;311.38605174829047;311.4546705472243;883.4;882.6308695158087;890.5419099796251;4224.325360281057;78.90579097709852;78.90579097709852;79.13303928913004;43.0;43;5.783742036271758;3;50;50;1.5368889881414263;1891.2988051714033;3743.8831740622686;3666.616146458534;184.0;130.74062777723373;136.0;0;6
214;305.53635658286436;311.3898193747279;311.4546705472243;883.4;882.6308695158087;890.5420466494836;4224.325360281057;78.91494173863478;78.91494173863478;79.13794417681063;43.0;43;5.779528754126988;3;50;50;1.5370021517506278;1891.9097029056725;3743.687203844689;3666.616146458534;184.0;130.74326277210628;136.0;0;6
215;305.53965987456763;311.4000334211385;311.4546705472243;883.4;882.6308695158087;890.5421762797026;4224.325360281057;78.895787702226;78.895787702226;79.14280001561445;43.0;43;5.775061998729063;3;50;50;1.5388167775940185;1892.5151387236397;3749.7353044438796;3666.616146458534;184.0;130.74576204272898;136.0;0;6
216;305.5429301333539;311.39778590847453;311.4546705472243;883.4;882.6308695158087;890.5422992328824;4224.325360281057;78.92884636296706;78.92884636296706;79.14760729603023;43.0;43;5.7746413434570965;3;50;50;1.5373679212685458;1892.8840936535767;3744.0539495170656;3666.616146458534;184.0;130.74813258003576;136.0;0;6
217;305.54616768955225;311.4031848129616;311.4546705472243;883.4;882.6308695158087;890.5424158529462;4224.325360281057;78.92614699093615;78.92614699093615;79.15236650364184;43.0;43;5.777462228650302;3;50;50;1.5379354480622833;1893.521631869219;3745.4973142068884;3666.616146458534;184.0;130.75038101486487;136.0;0;6
218;305.5493728701886;311.40767192296903;311.4546705472243;883.4;882.6308695158087;890.5425264661025;4224.325360281057;78.93029338328363;78.93029338328363;79.1570781191773;43.0;43;5.766984066930104;3;50;50;1.538272057052837;1894.13091365042;3746.122248385496;3666.616146458534;184.0;130.75251363651768;136.0;0;6
219;305.55254599901866;311.41194232287194;311.4546705472243;883.4;882.6308695158087;890.542631381757;4224.325360281057;78.93501761903835;78.93501761903835;79.16174261855747;43.0;43;5.7557959086374355;3;50;50;1.5385601784708842;1894.7154874969196;3746.5941051825475;3666.616146458534;184.0;130.7545364103376;136.0;0;6
220;305.55568739656036;311.4161317860806;311.4546705472243;883.4;882.6308695158087;890.542730893379;4224.325360281057;78.93982760676815;78.93982760676815;79.16636047294375;43.0;43;5.747242779018097;3;50;50;1.5388353795343517;1895.2854577348855;3747.0331916074147;3666.616146458534;184.0;130.75645499440998;136.0;0;6
221;305.55879738012663;311.4202633751758;311.4546705472243;883.4;882.6308695158087;890.542825279321;4224.325360281057;78.94462120153035;78.94462120153035;79.17093214878619;43.0;43;5.7403166741437985;3;50;50;1.5391036326952707;1895.8452810733302;3747.4569496401336;3666.616146458534;184.0;130.75827475537213;136.0;0;6
222;305.56187626385724;311.4238018050079;311.4546705472243;883.4;882.6308695158087;890.5429148035986;4224.325360281057;78.95170876139184;78.95170876139184;79.17545810787018;43.0;43;5.733903995633023;3;50;50;1.5392243003020973;1896.411235484658;3747.3334370243524;3666.616146458534;184.0;130.76000078344313;136.0;0;6
223;305.5649243587506;311.4297978868743;311.4546705472243;883.4;882.6308695158087;890.542999716628;4224.325360281057;78.95049766350473;78.95049766350473;79.17993880736341;43.0;43;5.729425615327443;3;50;50;1.5399983826670198;1897.0082061654757;3749.5747292414467;3666.616146458534;184.0;130.7616379066491;136.0;0;6
224;305.567941972695;311.4322476556357;311.4546705472243;883.4;882.6308695158087;890.543080255927;4224.325360281057;78.9627202202762;78.9627202202762;79.18437469986168;43.0;43;5.73068700372944;3;50;50;1.5398492778893604;1897.4562125315774;3748.5800128900655;3666.616146458534;184.0;130.7631907043339;136.0;0;6
225;305.57092941049996;311.43592357378327;311.4546705472243;883.4;882.6308695158087;890.5431566467792;4224.325360281057;78.96591721443669;78.96591721443669;79.18876623343496;43.0;43;5.737051537069874;3;50;50;1.5400300590450133;1897.9706897482206;3748.728390777715;3666.616146458534;184.0;130.76466351996436;136.0;0;6
226;305.57388697392685;311.44136476974325;311.4546705472243;883.4;882.6308695158087;890.5432291028643;4224.325360281057;78.96582536215072;78.96582536215072;79.1931138516725;43.0;43;5.732518145579036;3;50;50;1.5406822112296574;1898.5590107781068;3750.5312614779928;3666.616146458534;184.0;130.76606047328602;136.0;0;6
227;305.5768149617195;311.4437852527027;311.4546705472243;883.4;882.6308695158087;890.5432978268558;4224.325360281057;78.97786204054508;78.97786204054508;79.1974179937277;43.0;43;5.726797518287026;3;50;50;1.5405489506199328;1898.9854825379807;3749.6161742148156;3666.616146458534;184.0;130.76738547184195;136.0;0;6
228;305.5797136696342;311.44825815600024;311.4546705472243;883.4;882.6308695158087;890.5433630109876;4224.325360281057;78.9767192611439;78.9767192611439;79.2016790943623;43.0;43;5.722932436078645;3;50;50;1.5409623028144845;1899.4635227661504;3750.6537378173643;3666.616146458534;184.0;130.7686422219033;136.0;0;6
229;305.5825833904698;311.4526452752623;311.4546705472243;883.4;882.6308695158087;890.543424837592;4224.325360281057;78.98003742253054;78.98003742253054;79.2058975839906;43.0;43;5.712049247833647;3;50;50;1.5413607412652712;1900.0054970915794;3751.572684348959;3666.616146458534;184.0;130.76983423883712;136.0;0;6
230;305.58542441409696;311.45813763833064;311.4546705472243;883.4;882.6308695158087;890.5434834796098;4224.325360281057;78.9769700483418;78.9769700483418;79.21007388872258;43.0;43;5.708289988968977;3;50;50;1.5420569299267446;1900.2698776115576;3753.8609604161197;3666.616146458534;184.0;130.77096485693903;136.0;0;6
231;305.5882370274879;311.45906449994266;311.4546705472243;883.4;882.6308695158087;890.5435391010737;4224.325360281057;78.9900591861631;78.9900591861631;79.21420843040721;43.0;43;5.710615485851338;3;50;50;1.5415617692594907;1900.734780500315;3751.580493429718;3666.616146458534;184.0;130.77203723876414;136.0;0;6
232;305.5910215147449;311.4628729330101;311.4546705472243;883.4;882.6308695158087;890.5435918575675;4224.325360281057;78.99454612137541;78.99454612137541;79.21830162667504;43.0;43;5.706552583544476;3;50;50;1.5418306369314607;1901.1610457348015;3752.140062742538;3666.616146458534;184.0;130.77305438396462;136.0;0;6
233;305.59377815712935;311.4665662890106;311.4546705472243;883.4;882.6308695158087;890.5436418966611;4224.325360281057;78.9984165618768;78.9984165618768;79.22235389098017;43.0;43;5.706352051821886;3;50;50;1.5420765991754528;1901.5915064174987;3752.611451195081;3666.616146458534;184.0;130.77401913768912;136.0;0;6
234;305.59650723308994;311.4701397338092;311.4546705472243;883.4;882.6308695158087;890.5436893583234;4224.325360281057;79.00248675401562;79.00248675401562;79.22636563264224;43.0;43;5.706483877592712;3;50;50;1.5422983135293675;1902.008745249846;3753.007153792699;3666.616146458534;184.0;130.77493419853698;136.0;0;6
235;305.59920901829094;311.4736528346568;311.4546705472243;883.4;882.6308695158087;890.5437343753138;4224.325360281057;79.00655463228017;79.00655463228017;79.23033725688771;43.0;43;5.705029951832148;3;50;50;1.542511348776846;1902.4148154051225;3753.3822021155925;3666.616146458534;184.0;130.77580212611159;136.0;0;6
236;305.6018837856399;311.47712994391736;311.4546705472243;883.4;882.6308695158087;890.5437770735531;4224.325360281057;79.0105376465345;79.0105376465345;79.23426916489072;43.0;43;5.702067732976843;3;50;50;1.5427220277011588;1902.812897334162;3753.756598932157;3666.616146458534;184.0;130.77662534816582;136.0;0;6
237;305.60453180531545;311.4804970740573;311.4546705472243;883.4;882.6308695158087;890.5438175724763;4224.325360281057;79.01464532035013;79.01464532035013;79.23816175381374;43.0;43;5.6989850386995275;3;50;50;1.542910851713638;1903.1992851477348;3754.0625562915798;3666.616146458534;184.0;130.77740616740562;136.0;0;6
238;305.6071533447942;311.4838713738927;311.4546705472243;883.4;882.6308695158087;890.5438559853666;4224.325360281057;79.01852543994468;79.01852543994468;79.24201541684751;43.0;43;5.697965514401892;3;50;50;1.5431085115141756;1903.5884934251796;3754.398090630291;3666.616146458534;184.0;130.77814676792988;136.0;0;6
239;305.6097486688782;311.4873599419303;311.4546705472243;883.4;882.6308695158087;890.5438924196721;4224.325360281057;79.02172156160478;79.02172156160478;79.24583054325096;43.0;43;5.6976720545809485;3;50;50;1.5433430594950177;1903.9700397562083;3754.8765417129384;3666.616146458534;184.0;130.7788492213413;136.0;0;6
240;305.6123180397213;311.4909242978023;311.4546705472243;883.4;882.6308695158087;890.5439269773063;4224.325360281057;79.0245918516655;79.0245918516655;79.24960751839032;43.0;43;5.6956401577550535;3;50;50;1.5436043226455083;1904.3444582804598;3755.4600748747494;3666.616146458534;184.0;130.77951549252856;136.0;0;6
241;305.61486171685596;311.49405404488124;311.4546705472243;883.4;882.6308695158087;890.5439597549339;4224.325360281057;79.02875213492965;79.02875213492965;79.2533467237783;43.0;43;5.69385100469533;3;50;50;1.5437582128806546;1904.6967120890454;3755.6720774871333;3666.616146458534;184.0;130.78014744518777;136.0;0;6
242;305.6173799572193;311.49736335367305;311.4546705472243;883.4;882.6308695158087;890.5439908442396;4224.325360281057;79.03193398003697;79.03193398003697;79.25704853711244;43.0;43;5.690712772205802;3;50;50;1.5439659316139902;1905.050330863136;3756.080083574613;3666.616146458534;184.0;130.7807468470018;136.0;0;6
243;305.61987301517905;311.5006163985537;311.4546705472243;883.4;882.6308695158087;890.5440203321866;4224.325360281057;79.03524039257321;79.03524039257321;79.26071333231324;43.0;43;5.687165708245504;3;50;50;1.5441654889656404;1905.3938703436738;3756.468244301781;3666.616146458534;184.0;130.7813153746203;136.0;0;6
244;305.62234114255915;311.5038273418184;311.4546705472243;883.4;882.6308695158087;890.5440483012577;4224.325360281057;79.03854556992121;79.03854556992121;79.26434147956198;43.0;43;5.684016856090329;3;50;50;1.5443605375468958;1905.7277960310726;3756.8494868917564;3666.616146458534;184.0;130.7818546183108;136.0;0;6
245;305.6247845886655;311.50721646741187;311.4546705472243;883.4;882.6308695158087;890.5440748296882;4224.325360281057;79.04030104967555;79.04030104967555;79.26793334533829;43.0;43;5.680553736823595;3;50;50;1.544608854049157;1906.016755273305;3757.471008946147;3666.616146458534;184.0;130.78236608644994;136.0;0;6
246;305.62720360031074;311.5109021418266;311.4546705472243;883.4;882.6308695158087;890.5440999916829;4224.325360281057;79.04112246246817;79.04112246246817;79.2714892924568;43.0;43;5.674974745732311;3;50;50;1.544941454335761;1906.3417503488624;3758.365531451768;3666.616146458534;184.0;130.78285120970776;136.0;0;6
247;305.62959842183955;311.5138625406645;311.4546705472243;883.4;882.6308695158087;890.5441238576245;4224.325360281057;79.04499376107802;79.04499376107802;79.27500968010418;43.0;43;5.674292498177874;3;50;50;1.5450899636151332;1906.6080468110256;3758.6437615112504;3666.616146458534;184.0;130.78331134506317;136.0;0;6
248;305.63196929515306;311.51680824350854;311.4546705472243;883.4;882.6308695158087;890.5441464942709;4224.325360281057;79.04839064505173;79.04839064505173;79.27849486387503;43.0;43;5.674087637693231;3;50;50;1.5452409023426465;1906.8676138952887;3758.937628802414;3666.616146458534;184.0;130.78374777960477;136.0;0;6
249;305.63431645973344;311.5193628459948;311.4546705472243;883.4;882.6308695158087;890.5441679649409;4224.325360281057;79.05261186764096;79.05261186764096;79.28194519580819;43.0;43;5.671735059551054;3;50;50;1.5452953713841346;1907.098524178008;3758.9064355866967;3666.616146458534;184.0;130.78416173412333;136.0;0;6
250;305.636640152668;311.5223746927825;311.4546705472243;883.4;882.6308695158087;890.5441883296919;4224.325360281057;79.05562889210721;79.05562889210721;79.285361024422;43.0;43;5.665309432919128;3;50;50;1.545476066810172;1907.3999185114312;3759.267582019973;3666.616146458534;184.0;130.78455436652223;136.0;0;6
251;305.63894060867324;311.5251711790999;311.4546705472243;883.4;882.6308695158087;890.5442076454883;4224.325360281057;79.059545163708;79.059545163708;79.28874269474969;43.0;43;5.663707589421006;3;50;50;1.5456063144403838;1907.6400939324383;3759.5049746629384;3666.616146458534;184.0;130.78492677507697;136.0;0;6
252;305.64121806011843;311.52821976527673;311.4546705472243;883.4;882.6308695158087;890.5442259663597;4224.325360281057;79.06186207945981;79.06186207945981;79.29209054837413;43.0;43;5.662576909084476;3;50;50;1.5458087989839642;1907.8961459964762;3759.991355695801;3666.616146458534;184.0;130.7852800014774;136.0;0;6
253;305.64347273704914;311.53099070575814;311.4546705472243;883.4;882.6308695158087;890.544243343553;4224.325360281057;79.06522076643338;79.06522076643338;79.29540492346226;43.0;43;5.658177070348643;3;50;50;1.5459443594575848;1908.1336841903117;3760.2508657233643;3666.616146458534;184.0;130.7856150337648;136.0;0;6
254;305.64570486721055;311.5340135221458;311.4546705472243;883.4;882.6308695158087;890.5442598256759;4224.325360281057;79.06710347700069;79.06710347700069;79.29868615479955;43.0;43;5.65978622293643;3;50;50;1.5461519778322568;1908.3541395901418;3760.791667208408;3666.616146458534;184.0;130.7859328090938;136.0;0;6
255;305.64791467607034;311.5367146416941;311.4546705472243;883.4;882.6308695158087;890.5442754588316;4224.325360281057;79.07001200310404;79.07001200310404;79.30193457382344;43.0;43;5.660472967428609;3;50;50;1.5462809861837747;1908.5837269629726;3761.0351039402813;3666.616146458534;184.0;130.7862342163362;136.0;0;6
256;305.6501023868415;311.539522420807;311.4546705472243;883.4;882.6308695158087;890.5442902867493;4224.325360281057;79.07236117430617;79.07236117430617;79.30515050865708;43.0;43;5.655105124103341;3;50;50;1.54644380371747;1908.790545544399;3761.425274756827;3666.616146458534;184.0;130.78652009858854;136.0;0;6
257;305.652268220505;311.54220273539977;311.4546705472243;883.4;882.6308695158087;890.5443043509053;4224.325360281057;79.07502668518332;79.07502668518332;79.30833428414238;43.0;43;5.653375658596985;3;50;50;1.5465788961103968;1909.0095829058841;3761.7015693445123;3666.616146458534;184.0;130.78679125551741;136.0;0;6
258;305.65441239583186;311.5449197764227;311.4546705472243;883.4;882.6308695158087;890.5443176906399;4224.325360281057;79.07730851528873;79.07730851528873;79.31148622187285;43.0;43;5.648767383062761;3;50;50;1.5467293191742897;1909.2020523785445;3762.060643506721;3666.616146458534;184.0;130.78704844559957;136.0;0;6
259;305.6565351294054;311.54756134880864;311.4546705472243;883.4;882.6308695158087;890.5443303432666;4224.325360281057;79.07971861254416;79.07971861254416;79.314606640226;43.0;43;5.647560551996355;3;50;50;1.546865555860056;1909.409459495572;3762.3527640214647;3666.616146458534;184.0;130.78729238824138;136.0;0;6
260;305.6586366356433;311.55011986910444;311.4546705472243;883.4;882.6308695158087;890.5443423441774;4224.325360281057;79.0819256512348;79.0819256512348;79.31769585439568;43.0;43;5.643528223240867;3;50;50;1.546985558602953;1909.5590748850882;3762.6431526266742;3666.616146458534;184.0;130.78752376580218;136.0;0;6
261;305.6607171268188;311.5527019122794;311.4546705472243;883.4;882.6308695158087;890.5443537269409;4224.325360281057;79.08382449044453;79.08382449044453;79.32075417642363;43.0;43;5.645273547899239;3;50;50;1.5471172561177022;1909.7389107324864;3762.946201013304;3666.616146458534;184.0;130.78774322548333;136.0;0;6
262;305.6627768130825;311.55525940734583;311.4546705472243;883.4;882.6308695158087;890.544364523397;4224.325360281057;79.08591295301994;79.08591295301994;79.32378191523128;43.0;43;5.647374552006056;3;50;50;1.5472479707439208;1909.9086992175955;3763.2556928872655;3666.616146458534;184.0;130.78795138115657;136.0;0;6
263;305.66481590248355;311.55778197742546;311.4546705472243;883.4;882.6308695158087;890.5443747637455;4224.325360281057;79.08795013731788;79.08795013731788;79.32677937665085;43.0;43;5.647699687295789;3;50;50;1.5473749230915708;1910.0687809604158;3763.56109667217;3666.616146458534;184.0;130.7881488150757;136.0;0;6
264;305.6668346009906;311.560268364643;311.4546705472243;883.4;882.6308695158087;890.5443844766305;4224.325360281057;79.08992897390598;79.08992897390598;79.32974686345625;43.0;43;5.646828871191724;3;50;50;1.5474977287845224;1910.2190818982294;3763.861077071009;3666.616146458534;184.0;130.78833607949855;136.0;0;6
265;305.66883311251263;311.5627052796615;311.4546705472243;883.4;882.6308695158087;890.5443936892208;4224.325360281057;79.09183777770629;79.09183777770629;79.33268467539361;43.0;43;5.64568681378505;3;50;50;1.5476128447665285;1910.3488011287977;3764.1534439587804;3666.616146458534;184.0;130.78851369823897;136.0;0;6
266;305.6708116389194;311.5651520468857;311.4546705472243;883.4;882.6308695158087;890.5444024272857;4224.325360281057;79.09367800890536;79.09367800890536;79.33559310921157;43.0;43;5.642433822090402;3;50;50;1.5477357954317186;1910.5040678055695;3764.4489901762126;3666.616146458534;184.0;130.78868216813092;136.0;0;6
267;305.6727703800621;311.56758558747663;311.4546705472243;883.4;882.6308695158087;890.5444107152672;4224.325360281057;79.09554568140064;79.09554568140064;79.33847245869133;43.0;43;5.632891814063169;3;50;50;1.5478604682620678;1910.6796251044616;3764.7305602901033;3666.616146458534;184.0;130.78884196041372;136.0;0;6
268;305.67470953379336;311.56987370694475;311.4546705472243;883.4;882.6308695158087;890.5444185763483;4224.325360281057;79.09726384509243;79.09726384509243;79.34132301467628;43.0;43;5.625439751875604;3;50;50;1.5479520996787977;1910.756660799004;3764.9895018276648;3666.616146458534;184.0;130.78899352205818;136.0;0;6
269;305.6766292959873;311.57218576656965;311.4546705472243;883.4;882.6308695158087;890.5444260325183;4224.325360281057;79.0988045710076;79.0988045710076;79.34414506510137;43.0;43;5.621753035397523;3;50;50;1.5480551091309773;1910.8873101757395;3765.2365485715295;3666.616146458534;184.0;130.78913727701598;136.0;0;6
270;305.67852986055937;311.5743648501128;311.4546705472243;883.4;882.6308695158087;890.5444331046331;4224.325360281057;79.10022360119547;79.10022360119547;79.3469388950223;43.0;43;5.623148732034224;3;50;50;1.5481282426372474;1910.924746180482;3765.4672650617235;3666.616146458534;184.0;130.7892736273879;136.0;0;6
271;305.68041141948567;311.57646146636085;311.4546705472243;883.4;882.6308695158087;890.544439812475;4224.325360281057;79.10132962350323;79.10132962350323;79.34970478664397;43.0;43;5.621161343285803;3;50;50;1.5481847123848351;1910.933101996663;3765.665962133834;3666.616146458534;184.0;130.7894029545812;136.0;0;6
272;305.6822741628227;311.5786754971451;311.4546705472243;883.4;882.6308695158087;890.5444461748071;4224.325360281057;79.10327397715507;79.10327397715507;79.3524430193494;43.0;43;5.622213692004846;3;50;50;1.5482769534362364;1911.136142096096;3765.8011345628356;3666.616146458534;184.0;130.7895256203441;136.0;0;6
273;305.6841182787264;311.5806505174898;311.4546705472243;883.4;882.6308695158087;890.544452209426;4224.325360281057;79.10570720049857;79.10570720049857;79.3551538697278;43.0;43;5.625997592766407;3;50;50;1.5483113263219377;1911.1786706260111;3765.884638210632;3666.616146458534;184.0;130.78964196779606;136.0;0;6
274;305.685943953471;311.58258083472236;311.4546705472243;883.4;882.6308695158087;890.5444579332116;4224.325360281057;79.10839158770752;79.10839158770752;79.3578376116024;43.0;43;5.628797912930395;3;50;50;1.5483388033444752;1911.2206633154724;3765.9433932156653;3666.616146458534;184.0;130.78975232238116;136.0;0;6
275;305.6877513714682;311.58462950965446;311.4546705472243;883.4;882.6308695158087;890.5444633621742;4224.325360281057;79.11135128797945;79.11135128797945;79.36049451605831;43.0;43;5.621584579848706;3;50;50;1.5484021525860008;1911.3843114269753;3766.012022456006;3666.616146458534;184.0;130.78985699278002;136.0;0;6
276;305.68954071528543;311.58656888091;311.4546705472243;883.4;882.6308695158087;890.5444685115;4224.325360281057;79.11446306000562;79.11446306000562;79.36312485146962;43.0;43;5.617001100585947;3;50;50;1.5484415467879766;1911.4739531096548;3766.0668241903672;3666.616146458534;184.0;130.78995627178202;136.0;0;6
277;305.6913121656645;311.58850030408126;311.4546705472243;883.4;882.6308695158087;890.5444733955925;4224.325360281057;79.11759324861816;79.11759324861816;79.36572888352686;43.0;43;5.612948215013546;3;50;50;1.548483552440795;1911.5712607854177;3766.1235351194714;3666.616146458534;184.0;130.79005043708548;136.0;0;6
278;305.69306590153974;311.59042066338736;311.4546705472243;883.4;882.6308695158087;890.5444780281134;4224.325360281057;79.12075236338879;79.12075236338879;79.36830687526344;43.0;43;5.61532142336622;3;50;50;1.5485273044181926;1911.6755111873183;3766.1797064243365;3666.616146458534;184.0;130.79013975208898;136.0;0;6
279;305.6948021000562;311.5923382898761;311.4546705472243;883.4;882.6308695158087;890.5444824220207;4224.325360281057;79.12390181462432;79.12390181462432;79.37085908708268;43.0;43;5.618592791819049;3;50;50;1.5485749437717957;1911.7915100849102;3766.2383827498716;3666.616146458534;184.0;130.79022446662097;136.0;0;6
280;305.69652093658755;311.5942549678832;311.4546705472243;883.4;882.6308695158087;890.5444865896052;4224.325360281057;79.12706487994926;79.12706487994926;79.37338577678372;43.0;43;5.619870601679463;3;50;50;1.5486268929828462;1911.920042386181;3766.300328264635;3666.616146458534;184.0;130.79030481765025;136.0;0;6
281;305.6982225847536;311.59581817283106;311.4546705472243;883.4;882.6308695158087;890.5444905425243;4224.325360281057;79.13061493226874;79.13061493226874;79.3758871995878;43.0;43;5.619244466533502;3;50;50;1.548590540565172;1911.8989356170161;3766.188144672193;3666.616146458534;184.0;130.79038102993024;136.0;0;6
282;305.69990721643796;311.5977085178687;311.4546705472243;883.4;882.6308695158087;890.5444942918349;4224.325360281057;79.13385214585874;79.13385214585874;79.37836360816384;43.0;43;5.617346908474545;3;50;50;1.548644556773672;1912.0534064656651;3766.2317305258002;3666.616146458534;184.0;130.79045331663903;136.0;0;6
283;305.7015750018055;311.5995978105113;311.4546705472243;883.4;882.6308695158087;890.5444978480248;4224.325360281057;79.13706481944915;79.13706481944915;79.38081525265413;43.0;43;5.614872205136194;3;50;50;1.548702720149858;1912.2216997855867;3766.2766999801347;3666.616146458534;184.0;130.79052187997996;136.0;0;6
284;305.70322610931936;311.601487291218;311.4546705472243;883.4;882.6308695158087;890.5445012210411;4224.325360281057;79.14025761082013;79.14025761082013;79.3832423806995;43.0;43;5.61224954254979;3;50;50;1.5487653121784413;1912.4034010657579;3766.3244996426065;3666.616146458534;184.0;130.7905869117339;136.0;0;6
285;305.70486070575805;311.6033771366258;311.4546705472243;883.4;882.6308695158087;890.544504420319;4224.325360281057;79.1434214527246;79.1434214527246;79.38564523746436;43.0;43;5.60968561388205;3;50;50;1.548832335448035;1912.5977738356569;3766.375875475188;3666.616146458534;184.0;130.7906485938118;136.0;0;6
286;305.7064789562324;311.60526699837163;311.4546705472243;883.4;882.6308695158087;890.5445074548072;4224.325360281057;79.14655023689667;79.14655023689667;79.38802406566165;43.0;43;5.607236548183053;3;50;50;1.5489036551306805;1912.8038245706857;3766.4313266401077;3666.616146458534;184.0;130.79070709874543;136.0;0;6
287;305.708081024202;311.6071560792249;311.4546705472243;883.4;882.6308695158087;890.5445103329939;4224.325360281057;79.14964121179517;79.14964121179517;79.39037910557695;43.0;43;5.604859428235926;3;50;50;1.5489790189683892;1913.0204049610838;3766.491076513912;3666.616146458534;184.0;130.79076259018512;136.0;0;6
288;305.7096670714919;311.60904328090476;311.4546705472243;883.4;882.6308695158087;890.54451306293;4224.325360281057;79.1526937344598;79.1526937344598;79.39271059509309;43.0;43;5.602499656446241;3;50;50;1.549058096082539;1913.2463052601693;3766.5551216383838;3666.616146458534;184.0;130.79081522335338;136.0;0;6
289;305.71123725830887;311.6109273657936;311.4546705472243;883.4;882.6308695158087;890.5445156522517;4224.325360281057;79.15570788045741;79.15570788045741;79.39501876971407;43.0;43;5.600120678212974;3;50;50;1.549140519432434;1913.4803191882802;3766.623322495841;3666.616146458534;184.0;130.79086514547458;136.0;0;6
290;305.7127917432577;311.6128070852252;311.4546705472243;883.4;882.6308695158087;890.5445181082016;4224.325360281057;79.15868344901232;79.15868344901232;79.39730386258884;43.0;43;5.597704269716715;3;50;50;1.5492259194969178;1913.721280057212;3766.6954908822554;3666.616146458534;184.0;130.79091249618915;136.0;0;6
291;305.71433068335705;311.61468125637003;311.4546705472243;883.4;882.6308695158087;890.5445204376497;4224.325360281057;79.16161951246606;79.16161951246606;79.3995661045349;43.0;43;5.595244324269203;3;50;50;1.5493139444586441;1913.9680763897704;3766.771448295654;3666.616146458534;184.0;130.79095740794813;136.0;0;6
292;305.71585423405537;311.6165487751314;311.4546705472243;883.4;882.6308695158087;890.5445226471116;4224.325360281057;79.16451473932331;79.16451473932331;79.40180572406143;43.0;43;5.59274156557224;3;50;50;1.5494042635862826;1914.219656401944;3766.8510338552146;3666.616146458534;184.0;130.79100000637487;136.0;0;6
293;305.71736254924673;311.6184086350887;311.4546705472243;883.4;882.6308695158087;890.5445247427677;4224.325360281057;79.16736750446275;79.16736750446275;79.40402294739272;43.0;43;5.590200052404398;3;50;50;1.5494965722044425;1914.475032774615;3766.9341177523456;3666.616146458534;184.0;130.79104041062448;136.0;0;6
294;305.71885578128615;311.6202599522082;311.4546705472243;883.4;882.6308695158087;890.5445267304802;4224.325360281057;79.1701756195849;79.1701756195849;79.40621799849067;43.0;43;5.587625298747639;3;50;50;1.5495905981781368;1914.7332846734907;3767.0206230068034;3666.616146458534;184.0;130.79107873372135;136.0;0;6
295;305.7203340810052;311.62210192219806;311.4546705472243;883.4;882.6308695158087;890.5445286158089;4224.325360281057;79.17293681844023;79.17293681844023;79.40839109907768;43.0;43;5.585023330703024;3;50;50;1.5496860907111316;1914.9935542363519;3767.1104879072873;3666.616146458534;184.0;130.79111508285735;136.0;0;6
296;305.72179759772706;311.6239337892655;311.4546705472243;883.4;882.6308695158087;890.5445304040272;4224.325360281057;79.17564923130493;79.17564923130493;79.4105424686588;43.0;43;5.582400197560631;3;50;50;1.5497828121380657;1915.2550445398094;3767.203637949535;3666.616146458534;184.0;130.79114955970724;136.0;0;6
297;305.72324647928167;311.6257548470138;311.4546705472243;883.4;882.6308695158087;890.5445321001375;4224.325360281057;79.17831143236754;79.17831143236754;79.41267232454409;43.0;43;5.579761781325715;3;50;50;1.5498805381561367;1915.5170196506976;3767.2999866344353;3666.616146458534;184.0;130.79118226071387;136.0;0;6
298;305.72468087202077;311.6275644010175;311.4546705472243;883.4;882.6308695158087;890.544533708884;4224.325360281057;79.18092261216856;79.18092261216856;79.41478088187057;43.0;43;5.5771140984358425;3;50;50;1.5499790479940647;1915.7788046397886;3767.3993994076754;3666.616146458534;184.0;130.79121327734669;136.0;0;6
299;305.72610092083244;311.6293624209493;311.4546705472243;883.4;882.6308695158087;890.5445352347665;4224.325360281057;79.1834788667815;79.1834788667815;79.41686835362371;43.0;43;5.574473385671951;3;50;50;1.5500782956438102;1916.0396666600925;3767.5024404224255;3666.616146458534;184.0;130.7912426963604;136.0;0;6
