current_time;Tw_in;Tw_out_rnn;Tw_out;Tw_out_sp;omegab_opt;Theater1;Theater2;Theater_opt;pc_rnn;pc;pc_opt;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
4429;305.59966889229395;310.6441;310.51763409611965;310.63014460429247;3459.5686182845893;815.3085716405865;774.2739365423624;774.2739365423624;70.0;74.45758438004815;70.0;50;57.68704160867783;0.0;3;50;50;1.724631598672334;1259.6683091010968;3475.2502298382506;2745.466650723789;170.0;170.0;130.0;0;7
4430;305.5995986935569;310.64172;310.53481137964354;310.63014460429247;3520.2019325196816;815.2889004555844;774.253542170993;774.253542170993;70.0;73.94877840437293;70.0;50;57.46872984060317;0.0;3;50;50;1.6858346462261053;1256.8192112310435;3494.7048586794426;2818.4994777199568;170.0;170.0;130.0;0;7
4431;305.5995291968073;310.6491;310.5532131798127;310.63014460429247;3515.0061162201346;815.2781425894996;774.2414563980426;774.2414563980426;70.0;74.91610836632074;70.0;50;57.543448628057504;0.0;3;50;50;1.6959100115382366;1270.1484661475356;3499.1593990104498;2812.2411169871525;170.0;170.0;130.0;0;7
4432;305.5994603950251;310.6453;310.5419333408046;310.63014460429247;3470.6222729733336;815.2666365283801;774.2286760603415;774.2286760603415;70.0;74.55046992796177;70.0;50;57.87344029957957;0.0;3;50;50;1.724861265177605;1269.8463937595923;3488.6677089779287;2758.780777796381;170.0;170.0;130.0;0;7
4433;305.5993922812608;310.63834;310.53025107858787;310.63014460429247;3466.7934477668528;815.2486357802258;774.2098466340042;774.2098466340042;70.0;74.47252001930522;70.0;50;57.98944360636883;0.0;3;50;50;1.7236895432232315;1260.790730834201;3486.541502056315;2754.1689578351748;170.0;170.0;130.0;0;7
4434;305.5993248486341;310.63983;310.5286442385987;310.63014460429247;3484.803802072387;815.23009167652;774.1905141147942;774.1905141147942;70.0;74.50048934796217;70.0;50;57.85140469859799;0.0;3;50;50;1.7096849150987854;1253.4103125181473;3492.439809751924;2775.8624295961904;170.0;170.0;130.0;0;7
4435;305.5992580903337;310.6438;310.5289453613749;310.63014460429247;3496.7523604142634;815.2142127231975;774.1736677694568;774.1736677694568;70.0;74.47929591611583;70.0;50;57.77962391053616;0.0;3;50;50;1.7009933556392116;1249.2084667655492;3496.9958440474597;2790.2544681189806;170.0;170.0;130.0;0;7
4436;305.5991919996163;310.64355;310.5376461299967;310.63014460429247;3512.8434319915596;815.200103021648;774.1584730241249;774.1584730241249;70.0;74.33373446496998;70.0;50;57.719500168363595;0.0;3;50;50;1.6922635495834943;1251.8490220645601;3502.7958455830353;2809.636163833834;170.0;170.0;130.0;0;7
4437;305.59912656980606;310.64474;310.5429915415705;310.63014460429247;3502.493180554352;815.1883646782105;774.1454911369646;774.1454911369646;70.0;73.89161615547035;70.0;50;57.78608604690629;0.0;3;50;50;1.7016683049455223;1264.5727131114872;3495.281604403894;2797.1692859777177;170.0;170.0;130.0;0;7
4438;305.5990617942939;310.64212;310.55452461719864;310.63014460429247;3482.6194537577153;815.1751238890944;774.1311118468533;774.1311118468533;70.0;74.00900221159172;70.0;50;58.01301456975234;0.0;3;50;50;1.7203831340994717;1280.6256601734813;3490.3948364627186;2773.2313820511686;170.0;170.0;130.0;0;7
4439;305.5989976665369;310.64072;310.5399406843324;310.63014460429247;3427.8251279861115;815.158983615377;774.1140336278319;774.1140336278319;70.0;74.37104455659343;70.0;50;58.27229359081201;0.0;3;50;50;1.757160742878509;1282.6706389565004;3474.3704797166924;2707.2316166592723;170.0;170.0;130.0;0;7
4440;305.5989341800574;310.6348;310.52250304070014;310.63014460429247;3423.1383850835546;815.134795899246;774.0894622759921;774.0894622759921;70.0;74.4330479814669;70.0;50;58.26934808664224;0.0;3;50;50;1.754640742391197;1268.449678476313;3471.8639491732984;2701.586434833142;170.0;170.0;130.0;0;7
4441;305.5988713284428;310.63824;310.522629107625;310.63014460429247;3453.0696820084268;815.1099423037682;774.0642741947094;774.0642741947094;70.0;74.47003301621385;70.0;50;57.92107072265692;0.0;3;50;50;1.7316001362217441;1255.710161886192;3484.7853527548214;2737.6386819791505;170.0;170.0;130.0;0;7
4442;305.5988091053443;310.6448;310.5106775745772;310.63014460429247;3472.519299779884;815.0895287183153;774.04322466775;774.04322466775;70.0;73.48158320978608;70.0;50;57.770410949416586;0.0;3;50;50;1.7127620849511949;1254.1384177164516;3474.9103070915794;2761.065746584871;170.0;170.0;130.0;0;7
