Tw_in [°C];mw_dot [kg/s];Hpev;omegab [rpm];pc [bar];Tw_out [°C];Theater1 [°C];Theater2 [°C];Pheat_out [W]
30;0.223334979;15;1950;75.43532191;33.4878204;530.9046821;515.0118114;3260.694312
30;0.223334979;15;1950;75.69752954;33.46480814;530.6237263;514.779741;3239.180606
30;0.223334979;15;1950;75.9351828;33.43448907;530.3430732;514.5479316;3210.835907
30;0.223334979;15;1950;76.12374261;33.40323967;530.0627226;514.3163828;3181.621459
30;0.223334979;15;1950;76.26638277;33.37254005;529.782674;514.0850944;3152.920995
30;0.223334979;15;1950;76.40469066;33.33764566;529.5029272;513.8540661;3120.298914
30;0.223334979;15;1950;76.52487704;33.29996423;529.2234818;513.6232976;3085.071296
30;0.223334979;15;1950;76.62826746;33.26370846;528.9443375;513.3927885;3051.176489
30;0.223334979;15;1950;76.71592888;33.22705761;528.6654941;513.1625387;3016.91234
30;0.223334979;15;1950;76.79208427;33.1920967;528.3869511;512.9325478;2984.228075
30;0.223334979;15;1950;76.86084158;33.15687772;528.1087082;512.7028155;2951.302546
30;0.223334979;15;1950;76.9146063;33.12597582;527.8307651;512.4733415;2922.412971
30;0.223334979;15;1950;76.96020963;33.09777464;527.5531215;512.2441255;2896.048239
30;0.223334979;15;1950;76.99685315;33.07205598;527.2757771;512.0151674;2872.00438
30;0.223334979;15;1950;77.02816032;33.0490473;526.9987316;511.7864666;2850.494016
30;0.223334979;15;1950;77.05467057;33.02883122;526.7219845;511.5580231;2831.594403
30;0.223334979;15;1950;77.07662654;33.0113696;526.4455357;511.3298364;2815.269877
30;0.223334979;15;1950;77.09421062;32.9965816;526.1693847;511.1019063;2801.444876
30;0.223334979;15;1950;77.10756277;32.98436941;525.8935313;510.8742325;2790.027939
30;0.223334979;15;1950;77.11679138;32.97457147;525.6179752;510.6468147;2780.868035
30;0.223334979;15;1950;77.12195907;32.96701631;525.342716;510.4196527;2773.804862
30;0.223334979;15;1950;77.12308414;32.96156468;525.0677533;510.1927461;2768.708241
30;0.223334979;15;1950;77.12014954;32.95807762;524.793087;509.9660946;2765.448264
30;0.223334979;15;1950;77.11309597;32.9564296;524.5187166;509.739698;2763.90756
30;0.223334979;15;1950;77.10183695;32.9564921;524.2446418;509.513556;2763.965992
30;0.223334979;15;1950;77.08626988;32.95815748;523.9708624;509.2876683;2765.52292
30;0.223334979;15;1950;77.06630501;32.96133764;523.6973779;509.0620345;2768.495989
30;0.223334979;15;1950;77.04212023;32.96588985;523.4241882;508.8366545;2772.751759
30;0.223334979;15;1950;77.01308856;32.97188303;523.1512928;508.611528;2778.35467
30;0.223334979;15;1950;76.98019381;32.979112;522.8786915;508.3866545;2785.112892
30;0.223334979;15;1950;76.9436878;32.98755088;522.6063839;508.162034;2793.002229
30;0.223334979;15;1950;76.90438125;32.99709843;522.3343698;507.937666;2801.928043
30;0.223334979;15;1950;76.86252702;33.00779289;522.0626487;507.7135503;2811.926089
30;0.223334979;15;1950;76.81903343;33.01941297;521.7912204;507.4896867;2822.789465
30;0.223334979;15;1950;76.77408355;33.03183246;521.5200846;507.2660747;2834.400203
30;0.223334979;15;1950;76.728571;33.04470904;521.249241;507.0427143;2846.438259
30;0.223334979;15;1950;76.68126717;33.05824628;520.9786892;506.8196049;2859.093964
30;0.223334979;15;1950;76.63429544;33.07163708;520.7084289;506.5967465;2871.61276
30;0.223334979;15;1950;76.58736145;33.08474285;520.4384598;506.3741387;2883.865078
30;0.223334979;15;1950;76.54078893;33.09717778;520.1687816;506.1517811;2895.490249
30;0.223334979;15;1950;76.49471083;33.10858889;519.8993941;505.9296736;2906.158269
35;0.223334979;15;1950;76.52960305;34.58208793;519.6302967;505.7078159;-390.6977293
35;0.223334979;15;1950;76.65957585;34.58214217;519.3614894;505.4862076;-390.6470224
35;0.223334979;15;1950;76.76959467;34.5903293;519.0929717;505.2648486;-382.9930325
35;0.223334979;15;1950;76.84801553;34.60321636;518.8247433;505.0437384;-370.9451733
35;0.223334979;15;1950;76.90719398;34.6251317;518.556804;504.8228769;-350.4569592
35;0.221527586;15;1950;76.95532651;34.67644784;518.2891533;504.6022637;-300.0346014
35;0.221527586;15;1950;76.99924858;34.73514304;518.0217911;504.3818986;-245.6056919
35;0.221527586;15;1950;77.04204039;34.81688859;517.754717;504.1617813;-169.8018632
35;0.221527586;15;1950;77.08607482;34.91999577;517.4879306;503.9419116;-74.18908351
35;0.221527586;15;1950;77.13262722;35.04016223;517.2214317;503.722289;37.24301897
35;0.221527586;15;1950;77.18220863;35.17173708;516.95522;503.5029134;159.2542796
35;0.221527586;15;1950;77.2348543;35.30892301;516.6892951;503.2837845;286.4687793
35;0.221527586;15;1950;77.28995958;35.44565515;516.4236567;503.064902;413.2624736
35;0.221527586;15;1950;77.34842142;35.58065687;516.1583046;502.8462657;538.4515205
35;0.221527586;15;1950;77.40823418;35.70756526;515.8932384;502.6278752;656.1355051
35;0.221527586;15;1950;77.46971667;35.82704359;515.6284579;502.4097302;766.9294961
35;0.221527586;15;1950;77.53203561;35.93740371;515.3639626;502.1918306;869.2680317
35;0.221527586;15;1950;77.59411923;36.03771999;515.0997523;501.974176;962.2927723
35;0.221527586;15;1950;77.6556768;36.12877273;514.8358268;501.7567661;1046.727296
35;0.221527586;15;1950;77.71614955;36.21110426;514.5721856;501.5396007;1123.074507
35;0.221527586;15;1950;77.77524672;36.28563373;514.3088285;501.3226795;1192.186767
35;0.221527586;15;1950;77.83270534;36.35325068;514.0457551;501.1060022;1254.888947
35;0.221527586;15;1950;77.88834016;36.41482893;513.7829653;500.8895686;1311.991349
35;0.221527586;15;1950;77.94202776;36.4711765;513.5204586;500.6733783;1364.243265
35;0.221527586;15;1950;77.99369292;36.52300885;513.2582347;500.4574312;1412.308154
35;0.221527586;15;1950;78.0432976;36.57093841;512.9962935;500.2417269;1456.753927
35;0.221527586;15;1950;78.09083257;36.61547521;512.7346344;500.0262651;1498.053548
35;0.221527586;15;1950;78.1363108;36.65703456;512.4732573;499.8110456;1536.592132
35;0.221527586;15;1950;78.17976207;36.69594856;512.2121619;499.5960681;1572.677651
35;0.221527586;15;1950;78.22122853;36.73247925;511.9513478;499.3813324;1606.553083
35;0.221527586;15;1950;78.26076096;36.76683164;511.6908147;499.1668381;1638.408554
35;0.221527586;15;1950;78.29841594;36.79916588;511.4305623;498.952585;1668.392564
35;0.221527586;15;1950;78.33425472;36.82961391;511.1705904;498.7385729;1696.627464
35;0.221527586;15;1950;78.36833996;36.85828794;510.9108986;498.5248014;1723.217306
35;0.221527586;15;1950;78.40073447;36.88528197;510.6514866;498.3112702;1748.249259
35;0.221527586;15;1950;78.43150139;36.91067624;510.3923542;498.0979792;1771.797736
35;0.221527586;15;1950;78.46070358;36.93454162;510.133501;497.884928;1793.928446
35;0.221527586;15;1950;78.48840306;36.95694306;509.8749267;497.6721164;1814.701624
35;0.221527586;15;1950;78.51466072;36.97794211;509.616631;497.4595441;1834.174345
35;0.221527586;15;1950;78.53953591;36.99759853;509.3586136;497.2472109;1852.402031
35;0.221527586;15;1950;78.56308617;37.01597124;509.1008743;497.0351163;1869.439316
35;0.221527586;15;1950;78.58536689;37.03311876;508.8434127;496.8232603;1885.340455
35;0.221527586;15;1950;78.60643103;37.04909928;508.5862285;496.6116426;1900.159426
35;0.221527586;15;1950;78.62632894;37.06397062;508.3293214;496.4002627;1913.949832
35;0.221527586;15;1950;78.64510823;37.07778995;508.0726911;496.1891206;1926.764697
35;0.221527586;15;1950;78.66281382;37.09061355;507.8163374;495.9782159;1938.656209
35;0.221527586;15;1950;78.67948797;37.1024965;507.5602599;495.7675483;1949.675441
35;0.221527586;15;1950;78.69517043;37.1134924;507.3044583;495.5571177;1959.872098
35;0.221527586;15;1950;78.70989858;37.12365313;507.0489324;495.3469236;1969.294286
35;0.221527586;15;1950;78.72370758;37.13302863;506.7936818;495.136966;1977.988322
35;0.221527586;15;1950;78.73663059;37.14166676;506.5387063;494.9272444;1985.998588
35;0.221527586;15;1950;78.74869891;37.14961319;506.2840054;494.7177586;1993.367425
35;0.221527586;15;1950;78.75994213;37.1569113;506.0295791;494.5085084;2000.135066
35;0.221527586;15;1950;78.77038833;37.16360217;505.7754269;494.2994935;2006.339606
35;0.221527586;15;1950;78.78006418;37.16972457;505.5215485;494.0907137;2012.017001
35;0.221527586;15;1950;78.78899511;37.175315;505.2679437;493.8821686;2017.20109
35;0.221527586;15;1950;78.79720541;37.18040772;505.0146122;493.673858;2021.92364
35;0.221527586;15;1950;78.80471836;37.18503481;504.7615536;493.4657816;2026.214404
35;0.221527586;15;1950;78.81155636;37.18922625;504.5087677;493.2579392;2030.101189
35;0.221527586;15;1950;78.81774097;37.19301002;504.2562542;493.0503306;2033.609932
35;0.221527586;15;1950;78.82329307;37.19641215;504.0040128;492.8429554;2036.764783
35;0.221527586;15;1950;78.8282329;37.19945686;503.7520432;492.6358133;2039.588184
35;0.221527586;15;1950;78.83258012;37.20216659;503.5003451;492.4289042;2042.100955
35;0.221527586;15;1950;78.83635395;37.20456214;503.2489182;492.2222278;2044.322382
35;0.221527586;15;1950;78.83957318;37.20666274;502.9977622;492.0157838;2046.270301
35;0.221527586;15;1950;78.84225621;37.20848618;502.7468768;491.8095719;2047.961199
35;0.221527586;15;1950;78.84442117;37.21004888;502.4962618;491.6035919;2049.410313
35;0.221527586;15;1950;78.84608428;37.2113653;502.2459168;491.3978435;2050.63105
35;0.221527586;15;1950;78.84725609;37.21244802;501.9958416;491.1923265;2051.635076
35;0.221527586;15;1950;78.84797367;37.21332658;501.7460359;490.9870405;2052.449776
35;0.221527586;15;1950;78.84824106;37.21400317;501.4964993;490.7819854;2053.077185
35;0.221527586;15;1950;78.848077;37.21450882;501.2472316;490.5771609;2053.54608
35;0.221527586;15;1950;78.84749199;37.21485335;500.9982325;490.3725667;2053.865575
35;0.221527586;15;1950;78.84649497;37.21506962;500.7495016;490.1682026;2054.066118
35;0.221527586;15;1950;78.8450862;37.21516972;500.5010389;489.9640683;2054.158949
35;0.221527586;15;1950;78.84328257;37.21515957;500.2528438;489.7601635;2054.149532
35;0.221527586;15;1950;78.84110115;37.21505243;500.0049162;489.556488;2054.050177
35;0.221527586;15;1950;78.83853433;37.21485365;499.7572557;489.3530415;2053.865849
35;0.221527586;15;1950;78.83558644;37.21455703;499.509862;489.1498238;2053.590794
35;0.221527586;15;1950;78.83226656;37.21416066;499.262735;488.9468347;2053.223229
35;0.221527586;15;1950;78.82858524;37.21366657;499.0158742;488.7440737;2052.765053
35;0.221527586;15;1950;78.82455386;37.21307857;498.7692795;488.5415408;2052.219796
35;0.221527586;15;1950;78.82018454;37.21240131;498.5229504;488.3392356;2051.591762
35;0.221527586;15;1950;78.8154898;37.2116399;498.2768868;488.1371579;2050.885694
35;0.221527586;15;1950;78.81048228;37.21079967;498.0310883;487.9353075;2050.106538
35;0.221527586;15;1950;78.80517452;37.20988596;497.7855547;487.733684;2049.259242
35;0.221527586;15;1950;78.79957879;37.20890397;497.5402856;487.5322872;2048.348628
35;0.221527586;15;1950;78.79370701;37.20785869;497.2952808;487.3311169;2047.379325
35;0.221527586;15;1950;78.78757068;37.20675487;497.0505401;487.1301728;2046.355734
35;0.221527586;15;1950;78.78118084;37.205597;496.806063;486.9294547;2045.282027
35;0.221527586;15;1950;78.77454807;37.20438935;496.5618494;486.7289623;2044.162149
35;0.221527586;15;1950;78.76768247;37.20313592;496.3178989;486.5286953;2042.999833
35;0.221527586;15;1950;78.76059369;37.20184054;496.0742112;486.3286535;2041.798608
35;0.221527586;15;1950;78.75329095;37.2005068;495.8307862;486.1288367;2040.561813
35;0.221527586;15;1950;78.74578304;37.19913812;495.5876235;485.9292445;2039.292607
35;0.221527586;15;1950;78.73807833;37.1977377;495.3447227;485.7298768;2037.993981
35;0.221527586;15;1950;78.73018482;37.19630861;495.1020837;485.5307332;2036.668764
35;0.221527586;15;1950;78.72211014;37.19485373;494.8597062;485.3318137;2035.319633
35;0.221527586;15;1950;78.71386147;37.19337575;494.6175898;485.1331177;2033.949084
35;0.221527586;15;1950;78.70544544;37.19187714;494.3757343;484.9346452;2032.559399
35;0.221527586;15;1950;78.69688639;37.19036562;494.1341394;484.7363959;2031.157743
35;0.221527586;15;1950;78.68836228;37.18888755;493.8928048;484.5383695;2029.787106
35;0.221527586;15;1950;78.67940401;37.18734561;493.6517303;484.3405658;2028.35725
35;0.221527586;15;1950;78.67032947;37.18577966;493.4109156;484.1429846;2026.905117
35;0.221527586;15;9500;78.66113488;39.57765637;493.1703603;483.9456254;4244.927016
35;0.221527586;15;9500;78.65754898;39.57854125;493.7794426;484.5618143;4245.747572
35;0.221527586;15;9500;78.66328069;39.58011109;494.3878685;485.1773103;4247.203309
35;0.221527586;15;9500;78.67531484;39.58201979;494.9956389;485.7921142;4248.973279
35;0.221527586;15;9500;78.69230591;39.58426111;495.6027544;486.4062267;4251.051687
35;0.221527586;15;9500;78.71334914;39.5868517;496.2092157;487.0196487;4253.453981
35;0.221527586;15;9500;78.73776615;39.58980754;496.8150235;487.632381;4256.194969
35;0.221527586;15;9500;78.76502484;39.59314119;497.4201786;488.2444242;4259.28631
35;0.221527586;15;9500;78.79469581;39.59686148;498.0246816;488.8557791;4262.736191
35;0.221527586;15;9500;78.82642511;39.60097307;498.6285332;489.4664467;4266.548929
35;0.221527586;15;9500;78.85991599;39.605476;499.2317341;490.0764275;4270.724557
35;0.221527586;15;9500;78.89491617;39.61036534;499.8342851;490.6857225;4275.258513
35;0.221527586;15;9500;78.93120864;39.61563111;500.4361868;491.2943323;4280.141538
35;0.221527586;15;9500;78.96860488;39.62125841;501.03744;491.9022577;4285.359818
35;0.221527586;15;9500;79.00693982;39.62722785;501.6380453;492.5094995;4290.895363
35;0.221527586;15;9500;79.04606789;39.63351612;502.2380034;493.1160585;4296.726565
35;0.221527586;15;9500;79.0858601;39.64009677;502.837315;493.7219355;4302.828902
35;0.221527586;15;9500;79.12620173;39.64694104;503.4359809;494.3271311;4309.175693
35;0.221527586;15;9500;79.16699042;39.65401867;504.0340017;494.9316462;4315.738876
35;0.221527586;15;9500;79.20813475;39.66129869;504.6313781;495.5354816;4322.489747
35;0.221527586;15;9500;79.24955302;39.66875018;505.2281108;496.1386379;4329.399624
35;0.221527586;15;9500;79.29117221;39.67634287;505.8242006;496.7411161;4336.440435
35;0.221527586;15;9500;79.33292712;39.68404765;506.419648;497.3429167;4343.58519
35;0.221527586;15;9500;79.37475966;39.69183699;507.0144538;497.9440407;4350.808357
35;0.221527586;15;9500;79.41661811;39.69968523;507.6086187;498.5444886;4358.086142
35;0.221527586;15;9500;79.45845658;39.70756878;508.2021434;499.1442614;4365.39667
35;0.221527586;15;9500;79.50023443;39.71546623;508.7950285;499.7433598;4372.720095
35;0.221527586;15;9500;79.54191577;39.72335842;509.3872748;500.3417845;4380.038633
35;0.221527586;15;9500;79.58346902;39.73122837;509.9788829;500.9395363;4387.336549
35;0.221527586;15;9500;79.62486638;39.73906125;510.5698535;501.5366159;4394.600093
35;0.221527586;15;9500;79.6660835;39.74684428;511.1601874;502.1330241;4401.817407
35;0.221527586;15;9500;79.707099;39.75456657;511.7498851;502.7287617;4408.978402
35;0.221527586;15;9500;79.7478941;39.76221901;512.3389475;503.3238294;4416.074624
35;0.221527586;15;9500;79.78845221;39.7697941;512.9273751;503.9182279;4423.09911
35;0.221527586;15;9500;79.8287587;39.77728577;513.5151687;504.5119581;4430.046246
35;0.221527586;15;9500;79.86880071;39.78468929;514.1023289;505.1050206;4436.911639
35;0.221527586;15;9500;79.90856728;39.79200115;514.6888564;505.6974162;4443.692027
35;0.221527586;15;9500;79.94804986;39.79921897;515.2747519;506.2891457;4450.385218
35;0.221527586;15;9500;79.98724288;39.80634151;515.8600161;506.8802098;4456.990053
35;0.221527586;15;9500;80.02614412;39.81336856;516.4446497;507.4706093;4463.50634
35;0.221527586;15;9500;80.06475424;39.82030081;517.0286533;508.0603449;4469.934718
35;0.221527586;15;9500;80.10307563;39.82713964;517.6120276;508.6494173;4476.276464
35;0.221527586;15;9500;80.14111108;39.83388691;518.1947733;509.2378274;4482.533301
35;0.221527586;15;9500;80.17886298;39.84054481;518.7768911;509.8255758;4488.707269
35;0.221527586;15;9500;80.21633312;39.8471158;519.3583817;510.4126632;4494.800643
35;0.221527586;15;9500;80.25352283;39.85360254;519.9392457;510.9990906;4500.815888
35;0.221527586;15;9500;80.29043319;39.86000785;520.5194838;511.5848584;4506.755629
35;0.221527586;15;9500;80.32706524;39.86633471;521.0990966;512.1699677;4512.622617
35;0.221527586;15;9500;80.36342011;39.87258618;521.6780849;512.7544189;4518.419693
35;0.221527586;15;9500;80.39949903;39.87876538;522.2564494;513.338213;4524.149757
35;0.221527586;15;9500;80.43530337;39.88487548;522.8341906;513.9213506;4529.815741
35;0.221527586;15;9500;80.47083466;39.89091964;523.4113093;514.5038325;4535.420579
35;0.221527586;15;9500;80.50609457;39.89690101;523.9878062;515.0856593;4540.967187
35;0.221527586;15;9500;80.54108489;39.90282268;524.5636818;515.666832;4546.458442
35;0.221527586;15;9500;80.57580751;39.90868771;525.138937;516.2473511;4551.89717
35;0.221527586;15;9500;80.61026444;39.91449907;525.7135723;516.8272174;4557.286126
35;0.221527586;15;9500;80.64445774;39.92025965;526.2875884;517.4064317;4562.627992
35;0.221527586;15;9500;80.67838957;39.92597224;526.8609859;517.9849947;4567.925364
35;0.221527586;15;9500;80.71206215;39.93163956;527.4337657;518.5629071;4573.180748
35;0.221527586;15;9500;80.74547774;39.9372642;528.0059282;519.1401697;4578.396557
35;0.221527586;15;9500;80.77863866;39.94284865;528.5774742;519.7167831;4583.575105
35;0.221527586;15;9500;80.81154726;39.94839532;529.1484044;520.2927481;4588.718609
35;0.221527586;15;9500;80.84420595;39.95390648;529.7187194;520.8680655;4593.829185
35;0.221527586;15;9500;80.87661714;39.95938431;530.2884198;521.442736;4598.908854
35;0.221527586;15;9500;80.90878328;39.96483088;530.8575064;522.0167602;4603.959537
35;0.221527586;15;9500;80.94070687;39.97024816;531.4259798;522.590139;4608.983059
35;0.221527586;15;9500;80.97049624;39.97545564;531.9938406;523.162873;4613.812031
35;0.221527586;15;9500;81.00335214;39.98095893;532.5610895;523.734963;4618.915314
35;0.221527586;15;9500;81.03504566;39.9863386;533.1277272;524.3064097;4623.90396
35;0.221527586;15;9500;81.06607966;39.9916605;533.6937544;524.8772138;4628.839033
35;0.221527586;15;9500;81.09683551;39.99695858;534.2591716;525.4473761;4633.752025
35;0.221527586;15;9500;81.12736131;40.00223646;534.8239796;526.0168972;4638.646277
35;0.221527586;15;9500;81.15766141;40.00749619;535.388179;526.5857779;4643.523702
35;0.221527586;15;9500;81.18773895;40.0127391;535.9517705;527.154019;4648.385531
35;0.221527586;15;9500;81.21759677;40.01796631;536.5147546;527.721621;4653.232792
35;0.221527586;15;9500;81.24723771;40.02317885;537.0771322;528.2885848;4658.066458
35;0.221527586;15;9500;81.27666467;40.02837772;537.6389037;528.854911;4662.88745
35;0.221527586;15;9500;81.30588051;40.03356386;538.20007;529.4206005;4667.696631
35;0.221527586;15;9500;81.33488815;40.03873814;538.7606315;529.9856538;4672.494814
35;0.221527586;15;9500;81.36369047;40.04390137;539.3205891;530.5500717;4677.282753
35;0.221527586;15;9500;81.3922904;40.04905432;539.8799432;531.113855;4682.061154
35;0.221527586;15;9500;81.42069086;40.05419768;540.4386947;531.6770043;4686.830671
35;0.221527586;15;9500;81.44889481;40.05933212;540.9968441;532.2395204;4691.591909
35;0.221527586;15;9500;81.47690519;40.06445823;541.554392;532.8014039;4696.345425
35;0.221527586;15;9500;81.50472498;40.06957656;542.1113392;533.3626556;4701.091729
35;0.221527586;15;9500;81.53235713;40.07468762;542.6676863;533.9232761;4705.831287
35;0.221527586;15;9500;81.55980461;40.07979185;543.2234339;534.4832663;4710.564517
35;0.221527586;15;9500;81.5870703;40.08488966;543.7785827;535.0426268;4715.29179
35;0.221527586;15;9500;81.614157;40.08998139;544.3331332;535.6013583;4720.013424
35;0.221527586;15;9500;81.64106731;40.09506732;544.8870862;536.1594615;4724.729676
35;0.221527586;15;9500;81.66780336;40.10014762;545.4404424;536.7169371;4729.440716
35;0.221527586;15;9500;81.69436623;40.10522234;545.9932022;537.2737859;4734.146572
35;0.221527586;15;9500;81.72075413;40.11029113;546.5453665;537.8300085;4738.84694
35;0.221527586;15;9500;81.74695477;40.11535252;547.0969358;538.3856056;4743.540436
35;0.221527586;15;9500;81.7723406;40.1203398;547.6479107;538.940578;4748.165214
35;0.221527586;15;9500;81.79787098;40.12535419;548.198292;539.4949264;4752.81513
35;0.221527586;15;9500;81.82447595;40.13049057;548.7480802;540.0486513;4757.578168
35;0.221527586;15;9500;81.8502619;40.1355517;549.297276;540.6017537;4762.271429
35;0.221527586;15;9500;81.87586679;40.14059803;549.84588;541.154234;4766.950965
35;0.221527586;15;9500;81.90128505;40.1456349;550.3938929;541.7060932;4771.621721
35;0.221527586;15;9500;81.9264871;40.15066714;550.9413153;542.2573318;4776.288193
35;0.221527586;15;9500;81.95145379;40.15569708;551.4881479;542.8079505;4780.952533
35;0.221527586;15;9500;81.976184;40.16072358;552.0343912;543.35795;4785.613674
35;0.221527586;15;9500;82.00069194;40.16574405;552.5800459;543.9073311;4790.269231
35;0.221527586;15;9500;82.02500047;40.1707562;553.1251126;544.4560945;4794.917073
35;0.221527586;15;9500;82.04913483;40.17575858;553.6695921;545.0042407;4799.555849
35;0.221527586;15;9500;82.07311876;40.18075047;554.2134848;545.5517706;4804.184898
35;0.221527586;15;9500;82.09697309;40.18573166;554.7567915;546.0986848;4808.804034
35;0.221527586;15;9500;82.12071555;40.19070228;555.2995128;546.644984;4813.413364
35;0.221527586;15;9500;82.14436126;40.19566264;555.8416492;547.1906689;4818.013176
