Tw_in [°C];mw_dot [kg/s];Hpev;omegab [rpm];pc [bar];Tw_out [°C];Theater1 [°C];Theater2 [°C];Pheat_out [W]
30;0.223334979;100;9500;50.55381083;32.92888204;543.3581689;517.0756191;2738.153894
30;0.223334979;100;9500;50.57274459;33.00043332;543.9131725;517.654554;2805.045769
30;0.223334979;100;9500;50.5928293;33.06630485;544.467578;518.232838;2866.627761
30;0.223334979;100;9500;50.61385119;33.12638054;545.0213862;518.8104717;2922.791332
30;0.223334979;100;9500;50.63564167;33.18148992;545.5745976;519.3874559;2974.312003
30;0.223334979;100;9500;50.657865;33.23123427;546.1272129;519.9637912;3020.81701
30;0.223334979;100;9500;50.68080817;33.27601682;546.6792328;520.5394785;3062.683334
30;0.223334979;100;9500;50.70458002;33.31623667;547.2306578;521.1145185;3100.284074
30;0.223334979;100;9500;50.7271613;33.35072041;547.7814887;521.6889118;3132.522244
30;0.223334979;100;9500;50.75422273;33.38393948;548.331726;522.2626592;3163.578097
30;0.223334979;100;9500;50.78134428;33.41243169;548.8813704;522.8357615;3190.214898
30;0.223334979;100;9500;50.80733047;33.43760275;549.4304226;523.4082193;3213.74682
30;0.223334979;100;9500;50.83176956;33.46606345;549.9788832;523.9800334;3240.354167
30;0.223334979;100;9500;50.85890023;33.48881616;550.5267528;524.5512046;3261.62523
30;0.223334979;100;9500;50.8888096;33.50960925;551.074032;525.1217334;3281.064271
30;0.223334979;100;9500;50.92391899;33.52796923;551.6207215;525.6916207;3298.228658
30;0.223334979;100;9500;50.96518041;33.5441031;552.166822;526.2608672;3313.311895
30;0.223334979;100;9500;51.01214858;33.55795175;552.712334;526.8294736;3326.258718
30;0.223334979;100;9500;51.06403669;33.57006286;553.2572582;527.3974405;3337.58116
30;0.223334979;100;9500;51.11639084;33.58084717;553.8015953;527.9647689;3347.663201
30;0.223334979;100;9500;51.16686428;33.59082244;554.3453458;528.5314592;3356.988876
30;0.223334979;100;9500;51.21247112;33.60028389;554.8885104;529.0975124;3365.834199
30;0.223334979;100;9500;51.24787433;33.60873413;555.4310897;529.662929;3373.734169
30;0.223334979;100;9500;51.28276534;33.61716162;555.9730844;530.2277099;3381.612859
30;0.223334979;100;9500;51.31363513;33.62486341;556.514495;530.7918556;3388.813109
30;0.223334979;100;9500;51.34269145;33.63227997;557.0553223;531.355367;3395.746709
30;0.223334979;100;9500;51.36958124;33.63892115;557.5955669;531.9182447;3401.955415
30;0.223334979;100;9500;51.40026587;33.64476414;558.1352293;532.4804895;3407.41791
30;0.223334979;100;9500;51.43727196;33.64958633;558.6743102;533.0421021;3411.926082
30;0.223334979;100;9500;51.47384349;33.65368928;559.2128102;533.6030831;3415.761846
30;0.223334979;100;9500;51.50724306;33.65750372;559.75073;534.1634333;3419.327893
30;0.223334979;100;9500;51.53557208;33.66114063;560.2880701;534.7231534;3422.727966
30;0.223334979;100;9500;51.56023482;33.66457555;560.8248313;535.2822442;3425.939201
30;0.223334979;100;9500;51.58264686;33.66792045;561.361014;535.8407062;3429.066289
30;0.223334979;100;9500;51.60331083;33.67121972;561.8966191;536.3985403;3432.150708
30;0.223334979;100;9500;51.62280342;33.67452096;562.431647;536.9557471;3435.236969
30;0.223334979;100;9500;51.64162361;33.67784297;562.9660984;537.5123273;3438.342649
30;0.223334979;100;9500;51.66022437;33.68118377;563.4999739;538.0682817;3441.465904
30;0.223334979;100;9500;51.67889571;33.68452167;564.0332741;538.6236109;3444.586434
30;0.223334979;100;9500;51.69773582;33.68784345;564.5659997;539.1783156;3447.691905
30;0.223334979;100;9500;51.71670955;33.69116137;565.0981513;539.7323966;3450.793757
30;0.223334979;100;9500;51.73572693;33.69450564;565.6297295;540.2858546;3453.920249
30;0.223334979;100;9500;51.75467744;33.69790906;566.1607348;540.8386902;3457.102042
30;0.223334979;100;9500;51.77346553;33.70139898;566.691168;541.3909041;3460.364697
30;0.223334979;100;9500;51.79203707;33.70499517;567.2210297;541.9424971;3463.726704
30;0.223334979;100;9500;51.81038374;33.70871051;567.7503204;542.4934699;3467.200105
30;0.223334979;100;9500;51.82853071;33.71255223;568.2790408;543.0438231;3470.791654
30;0.223334979;100;9500;51.8465198;33.71652295;568.8071915;543.5935574;3474.503802
30;0.223334979;100;9500;51.86439565;33.72062164;569.334773;544.1426736;3478.335581
30;0.223334979;100;9500;51.88219681;33.72484459;569.8617861;544.6911723;3482.283542
30;0.223334979;100;9500;51.89995131;33.72918651;570.3882314;545.2390542;3486.342714
30;0.223334979;100;9500;51.9176759;33.73364127;570.9141093;545.78632;3490.507376
30;0.223334979;100;9500;51.93537765;33.73820246;571.4394206;546.3329705;3494.771542
30;0.223334979;100;9500;51.95305702;33.7428636;571.9641659;546.8790062;3499.129155
30;0.223334979;100;9500;51.9707111;33.74761817;572.4883458;547.424428;3503.574106
30;0.223334979;100;9500;51.98833645;33.7524595;573.0119608;547.9692364;3508.100174
30;0.223334979;100;9500;52.00593091;33.75738078;573.5350116;548.5134323;3512.700982
30;0.223334979;100;9500;52.02349444;33.762375;574.0574989;549.0570161;3517.369971
30;0.223334979;100;9500;52.04102898;33.76743491;574.5794231;549.5999888;3522.100383
30;0.223334979;100;9500;52.05853798;33.77255303;575.1007849;550.1423508;3526.885217
30;0.223334979;100;9500;52.07602568;33.77772148;575.621585;550.684103;3531.717099
30;0.223334979;100;9500;52.09349659;33.78293159;576.1418239;551.2252461;3536.587925
30;0.223334979;100;9500;52.1109553;33.78817313;576.6615022;551.7657806;3541.488132
30;0.223334979;100;9500;52.12840662;33.79343339;577.1806205;552.3057073;3546.405852
30;0.223334979;100;9500;52.14585173;33.79871764;577.6991795;552.8450268;3551.34599
30;0.223334979;100;9500;52.16324498;33.80407694;578.2171797;553.3837399;3556.356291
30;0.223334979;100;9500;52.18082805;33.80945243;578.7346218;553.9218472;3561.381729
30;0.223334979;100;9500;52.19799877;33.81507766;579.2515063;554.4593495;3566.640652
30;0.223334979;100;9500;52.21506974;33.82071636;579.7678339;554.9962473;3571.912163
30;0.223334979;100;9500;52.23226843;33.8263846;580.2836051;555.5325414;3577.211281
30;0.223334979;100;9500;52.24949591;33.83208529;580.7988205;556.0682325;3582.540744
30;0.223334979;100;9500;52.2667742;33.83781518;581.3134808;556.6033212;3587.89751
30;0.223334979;100;9500;52.28405418;33.84357252;581.8275865;557.1378082;3593.279932
30;0.223334979;100;1950;52.30132767;31.81583417;582.3411382;557.6716941;1697.587452
30;0.223334979;100;1950;52.31038581;31.81794346;582.0047583;557.3916537;1699.559383
30;0.223334979;100;1950;52.31228165;31.81927075;581.6687408;557.1119282;1700.800244
30;0.223334979;100;1950;52.31230415;31.81971669;581.3330854;556.8325172;1701.217141
30;0.223334979;100;1950;52.31022555;31.8193567;580.9977916;556.5534204;1700.880598
30;0.223334979;100;1950;52.30690982;31.81852962;580.6628592;556.2746374;1700.107376
30;0.223334979;100;1950;52.30247382;31.81731828;580.3282876;555.9961679;1698.974915
30;0.223334979;100;1950;52.29718549;31.81585385;579.9940765;555.7180116;1697.605851
30;0.223334979;100;1950;52.29115507;31.81419215;579.6602256;555.440168;1696.05236
30;0.223334979;100;1950;52.28451776;31.81239155;579.3267344;555.1626369;1694.36901
30;0.223334979;100;1950;52.27737514;31.81049021;578.9936026;554.8854178;1692.59149
30;0.223334979;100;1950;52.26982851;31.80852685;578.6608297;554.6085105;1690.755982
30;0.223334979;100;1950;52.26196258;31.8065349;578.3284154;554.3319145;1688.89375
30;0.223334979;100;1950;52.25385072;31.80454653;577.9963592;554.0556296;1687.034861
30;0.223334979;100;1950;52.24555135;31.80258987;577.6646609;553.7796553;1685.205618
30;0.223334979;100;1950;52.23711062;31.80068941;577.33332;553.5039914;1683.428916
30;0.223334979;100;1950;52.22856329;31.798865;577.0023361;553.2286374;1681.723306
30;0.223334979;100;1950;52.21993527;31.79713205;576.6717088;552.9535931;1680.103209
30;0.223334979;100;1950;52.21124535;31.79550159;576.3414378;552.6788581;1678.578921
30;0.223334979;100;1950;52.2025071;31.79398069;576.0115227;552.404432;1677.157063
30;0.223334979;100;1950;52.1937302;31.79257293;575.6819631;552.1303144;1675.84098
30;0.223334979;100;1950;52.18492155;31.79127896;575.3527586;551.8565052;1674.631272
30;0.223334979;100;1950;52.17608606;31.790097;575.0239088;551.5830038;1673.526278
30;0.223334979;100;1950;52.16722726;31.78902336;574.6954133;551.3098099;1672.522555
30;0.223334979;100;1950;52.15834765;31.78805291;574.3672719;551.0369233;1671.615306
30;0.223334979;100;1950;52.14944907;31.7871795;574.039484;550.7643435;1670.798767
30;0.223334979;100;1950;52.14053285;31.78639625;573.7120493;550.4920702;1670.066527
30;0.223334979;100;1950;52.1316;31.78569594;573.3849674;550.2201031;1669.411816
30;0.223334979;100;1950;52.12265133;31.78507116;573.0582379;549.9484418;1668.827727
30;0.223334979;100;1950;52.11368755;31.78451461;572.7318606;549.677086;1668.307412
30;0.223334979;100;1950;52.10470934;31.78401916;572.4058349;549.4060353;1667.844231
30;0.223334979;100;1950;52.0957174;31.78357808;572.0801605;549.1352894;1667.431868
30;0.223334979;100;1950;52.0867125;31.78318505;571.754837;548.8648479;1667.064432
30;0.223334979;100;1950;52.07769554;31.7828343;571.4298641;548.5947106;1666.736525
30;0.223334979;100;1950;52.06866749;31.78252067;571.1052413;548.324877;1666.443316
30;0.223334979;100;1950;52.0596295;31.78223965;570.7809683;548.0553469;1666.180603
30;0.223334979;100;1950;52.05058283;31.78198755;570.4570448;547.7861198;1665.944918
30;0.223334979;100;1950;52.04152893;31.78176161;570.1334702;547.5171955;1665.733692
30;0.223334979;100;1950;52.03246946;31.78156043;569.8102444;547.2485735;1665.545611
30;0.223334979;100;1950;52.02340649;31.78138485;569.4873668;546.9802536;1665.381462
30;0.223334979;100;1950;52.014343;31.78124058;569.1648371;546.7122355;1665.246589
30;0.223334979;100;1950;52.0052854;31.78114891;568.842655;546.4445187;1665.160891
30;0.223334979;100;1950;51.99652658;31.78139482;568.52082;546.177103;1665.390786
30;0.223334979;100;1950;51.98721175;31.78188339;568.1993318;545.9099879;1665.847544
30;0.223334979;100;1950;51.97802024;31.78197771;567.87819;545.6431733;1665.935719
30;0.223334979;100;1950;51.96917813;31.78176834;567.5573943;545.3766586;1665.739982
30;0.223334979;100;1950;51.96037934;31.78160844;567.2369442;545.1104437;1665.590496
30;0.223334979;100;1950;51.95161744;31.78133717;566.9168394;544.8445281;1665.336889
30;0.223334979;100;1950;51.94283214;31.78113763;566.5970796;544.5789115;1665.150344
30;0.223334979;100;1950;51.93400536;31.78087998;566.2776643;544.3135936;1664.909469
30;0.223334979;100;1950;51.92511469;31.78067316;565.9585931;544.048574;1664.716123
30;0.223334979;100;1950;51.91616744;31.78041878;565.6398658;543.7838524;1664.478302
30;0.223334979;100;1950;51.90715956;31.78018546;565.3214819;543.5194286;1664.260175
30;0.223334979;100;1950;51.89811601;31.7798818;565.0034411;543.255302;1663.976295
30;0.223334979;100;1950;51.88907497;31.77952795;564.685743;542.9914725;1663.64549
30;0.223334979;100;1950;51.88038365;31.77937463;564.3683872;542.7279396;1663.502153
30;0.223334979;100;1950;51.87091438;31.7793;564.0513733;542.4647031;1663.432378
30;0.223334979;100;1950;51.8616019;31.77918515;563.7347011;542.2017626;1663.325013
30;0.223334979;100;1950;51.85232288;31.77901878;563.4183701;541.9391177;1663.169472
30;0.223334979;100;1950;51.84302753;31.77887495;563.1023799;541.6767682;1663.035005
30;0.223334979;100;1950;51.83372703;31.77871239;562.7867302;541.4147137;1662.883035
30;0.223334979;100;1950;51.82442639;31.77856341;562.4714207;541.1529538;1662.743754
30;0.223334979;100;1950;51.81513046;31.77840067;562.1564509;540.8914883;1662.591615
30;0.223334979;100;1950;51.80584062;31.77824953;561.8418205;540.6303168;1662.450313
30;0.223334979;100;1950;51.79655975;31.77808869;561.5275291;540.369439;1662.299947
30;0.223334979;100;1950;51.78728754;31.77793851;561.2135763;540.1088546;1662.159551
30;0.223334979;100;1950;51.77802594;31.7777818;560.8999619;539.8485632;1662.01304
30;0.223334979;100;1950;51.76877398;31.77763524;560.5866854;539.5885644;1661.876029
30;0.223334979;100;1950;51.75953322;31.77748456;560.2737464;539.328858;1661.735161
30;0.223334979;100;1950;51.75030252;31.77734372;559.9611447;539.0694437;1661.603489
30;0.223334979;100;1950;51.7410833;31.77720055;559.6488798;538.8103211;1661.469648
30;0.223334979;100;1950;51.73187444;31.77706697;559.3369513;538.5514898;1661.344762
30;0.223334979;100;1950;51.72267734;31.77693238;559.025359;538.2929496;1661.218942
30;0.223334979;100;1950;51.71349095;31.77680715;558.7141024;538.0347001;1661.101862
30;0.223334979;100;1950;51.70431669;31.77668188;558.4031812;537.776741;1660.984747
30;0.223334979;100;1950;51.69515358;31.77656576;558.092595;537.519072;1660.876189
30;0.223334979;100;1950;51.68600306;31.7764503;557.7823435;537.2616927;1660.768247
30;0.223334979;100;1950;51.67686423;31.77634379;557.4724263;537.0046028;1660.668681
30;0.223334979;100;1950;51.66773854;31.77623814;557.1628431;536.7478021;1660.569908
30;0.223334979;100;1950;51.6586252;31.77613894;556.8535934;536.4912901;1660.47717
30;0.223334979;100;1950;51.64952541;31.77605342;556.544677;536.2350665;1660.397215
30;0.223334979;100;1950;51.64067311;31.77553961;556.2360934;535.9791311;1659.916861
30;0.223334979;100;1950;51.63150674;31.77479556;555.9278423;535.7234834;1659.221267
30;0.223334979;100;1950;51.62242186;31.77394172;555.6199234;535.4681232;1658.423026
30;0.223334979;100;1950;51.61340122;31.77316861;555.3123363;535.2130502;1657.700266
30;0.223334979;100;1950;51.60436176;31.77249757;555.0050806;534.958264;1657.07292
30;0.223334979;100;1950;51.59524077;31.7719636;554.698156;534.7037643;1656.573728
30;0.223334979;100;1950;51.58602073;31.77150636;554.391562;534.4495507;1656.146263
30;0.223334979;100;1950;51.57670395;31.77113305;554.0852985;534.195623;1655.797261
30;0.223334979;100;1950;51.56731969;31.77078479;553.779365;533.9419809;1655.471681
30;0.223334979;100;1950;51.55789046;31.77048069;553.4737611;533.688624;1655.187384
30;0.223334979;100;1950;51.54845155;31.77017278;553.1684865;533.435552;1654.899526
30;0.223334979;100;1950;51.53901952;31.76989224;552.8635409;533.1827645;1654.63725
30;0.223334979;100;1950;51.52962083;31.76959643;552.5589238;532.9302613;1654.360707
30;0.223334979;100;1950;51.52025955;31.76932453;552.254635;532.678042;1654.106514
30;0.223334979;100;1950;51.51095252;31.76903383;551.950674;532.4261064;1653.834739
30;0.223334979;100;1950;51.50169354;31.76876912;551.6470406;532.174454;1653.587272
30;0.223334979;100;1950;51.49249391;31.7684842;551.3437344;531.9230846;1653.320903
30;0.223334979;100;1950;51.48334099;31.76822916;551.0407549;531.6719979;1653.082472
30;0.223334979;100;1950;51.47424449;31.76795212;550.738102;531.4211935;1652.823469
30;0.223334979;100;1950;51.46518802;31.76770935;550.4357752;531.1706712;1652.596506
30;0.223334979;100;1950;51.45618239;31.76744146;550.1337741;530.9204305;1652.346061
30;0.223334979;100;1950;51.44720866;31.76721253;549.8320984;530.6704713;1652.132046
30;0.223334979;100;1950;51.43828039;31.7669537;549.5307478;530.4207931;1651.890066
30;0.223334979;100;1950;51.42937618;31.7667391;549.2297219;530.1713956;1651.689444
30;0.223334979;100;1950;51.42051347;31.76648792;548.9290204;529.9222786;1651.454617
30;0.223334979;100;1950;51.41166778;31.76628735;548.6286429;529.6734418;1651.267109
30;0.223334979;100;1950;51.40286143;31.76604142;548.3285891;529.4248847;1651.037192
30;0.223334979;100;1950;51.39406577;31.76585426;548.0288585;529.1766072;1650.862225
30;0.223334979;100;1950;51.38530916;31.7656105;547.729451;528.9286088;1650.63434
30;0.223334979;100;1950;51.37655718;31.76543631;547.430366;528.6808893;1650.471493
30;0.223334979;100;1950;51.36784581;31.7651912;547.1316034;528.4334484;1650.242338
30;0.223334979;100;1950;51.35913278;31.76503011;546.8331626;528.1862856;1650.09174
30;0.223334979;100;1950;51.35046386;31.76477972;546.5350435;527.9394009;1649.857656
30;0.223334979;100;1950;51.34178615;31.76463282;546.2372455;527.6927937;1649.720326
30;0.223334979;100;1950;51.33315824;31.76437276;545.9397685;527.4464638;1649.477198
30;0.223334979;100;1950;51.32451284;31.76424245;545.642612;527.200411;1649.355375
30;0.223334979;100;1950;51.31592563;31.76396754;545.3457757;526.9546348;1649.098363
30;0.223334979;100;1950;51.30730976;31.76385791;545.0492592;526.709135;1648.995876
30;0.223334979;100;1950;51.29876396;31.7635617;544.7530622;526.4639112;1648.718951
30;0.223334979;100;1950;51.29017469;31.76347908;544.4571844;526.2189632;1648.641713
30;0.223334979;100;1950;51.28167208;31.7631531;544.1616255;525.9742906;1648.336959
30;0.223334979;100;1950;51.27310588;31.76310681;543.8663849;525.7298932;1648.293684
30;0.223334979;100;1950;51.26464954;31.7627395;543.5714626;525.4857706;1647.950296
30;0.223334979;100;1950;51.25610186;31.76274302;543.276858;525.2419225;1647.953583
30;0.223334979;100;1950;51.24769653;31.76231818;542.9825708;524.9983486;1647.556413
30;0.223334979;100;1950;51.23916109;31.76239089;542.6886008;524.7550485;1647.624386
30;0.223334979;100;1950;51.23081387;31.76188541;542.3949475;524.5120221;1647.151821
30;0.223334979;100;1950;51.2222818;31.76205527;542.1016106;524.269269;1647.310621
30;0.223334979;100;1950;51.21400316;31.76143574;541.8085898;524.0267888;1646.731437
30;0.223334979;100;1950;51.20546164;31.76174335;541.5158848;523.7845812;1647.019018
30;0.223334979;100;1950;51.19726708;31.76096106;541.2234951;523.5426461;1646.287666
30;0.223334979;100;1950;51.18869738;31.76146583;540.9314205;523.300983;1646.759569
30;0.223334979;100;1950;51.18060988;31.7604491;540.6396606;523.0595916;1645.809042
30;0.223334979;100;1950;51.17198446;31.76123872;540.3482151;522.8184717;1646.547244
30;0.223334979;100;1950;51.16403822;31.75988126;540.0570837;522.5776229;1645.278186
30;0.223334979;100;1950;51.15531647;31.76108626;539.7662659;522.3370449;1646.404717
30;0.223334979;100;1950;51.14756252;31.75922935;539.4757615;522.0967375;1644.668723
30;0.223334979;100;1950;51.13868478;31.7610456;539.1855701;521.8567002;1646.366699
30;0.223334979;100;1950;51.13119889;31.75845054;538.8956915;521.6169329;1643.940633
30;0.223334979;100;1950;51.12207892;31.76117407;538.6061251;521.3774352;1646.486802
30;0.223334979;100;1950;51.11497161;31.75748009;538.3168708;521.1382069;1643.033378
30;0.223334979;100;1950;51.10548982;31.76156079;538.0279282;520.8992475;1646.848346
30;0.223334979;100;1950;51.09891518;31.75622069;537.7392969;520.6605568;1641.85599
30;0.223334979;100;1950;51.08892013;31.76234463;537.4509766;520.4221345;1647.581138
30;0.223334979;100;1950;51.08307404;31.75452698;537.162967;520.1839804;1640.272571
30;0.223334979;100;1950;51.07240954;31.76374209;536.8752677;519.946094;1648.887593
30;0.223334979;100;1950;51.06742539;31.7521935;536.5878785;519.7084751;1638.091051
30;0.223334979;100;1950;51.05622821;31.76610748;536.3007989;519.4711234;1651.098956
30;0.223334979;100;1950;51.05198296;31.74890633;536.0140286;519.2340387;1635.017936
30;0.223334979;100;1950;51.04166698;31.77005288;535.7275674;518.9972205;1654.787428
30;0.223334979;100;1950;51.03579121;31.74415964;535.4414148;518.7606686;1630.580355
30;0.223334979;100;1950;51.02861701;31.77663842;535.1555705;518.5243827;1660.944121
30;0.223334979;100;1950;51.01998535;31.73727522;534.8700343;518.2883625;1624.144242
30;0.223334979;15;1950;52.14737089;31.8048995;534.5848057;518.0526077;1687.364843
30;0.223334979;15;1950;54.12578958;31.67797978;534.2998845;517.817118;1568.710112
30;0.223334979;15;1950;55.32575446;31.82481559;534.0152702;517.5818931;1705.984008
30;0.223334979;15;1950;56.45305066;31.97417329;533.7309627;517.3469327;1845.61556
30;0.223334979;15;1950;57.52129174;32.09898384;533.4469615;517.1122366;1962.298479
30;0.223334979;15;1950;58.05093396;32.19289785;533.1632663;516.8778043;2050.096828
30;0.223334979;15;1950;58.71874043;32.28815357;532.8798768;516.6436356;2139.149516
30;0.223334979;15;1950;59.27716941;32.37460827;532.5967927;516.4097303;2219.97431
30;0.223334979;15;1950;59.75772691;32.44599535;532.3140136;516.176088;2286.712672
30;0.223334979;15;1950;60.17700206;32.5048889;532.0315392;515.9427084;2341.771089
30;0.223334979;15;1950;60.53214207;32.55306489;531.7493692;515.7095912;2386.809874
30;0.223334979;15;1950;60.84351642;32.58501934;531.4675032;515.4767362;2416.683451
30;0.223334979;15;1950;61.10177108;32.60914871;531.185941;515.244143;2439.241523
30;0.223334979;15;1950;61.33221287;32.61473037;530.9046821;515.0118114;2444.459708
30;0.223334979;15;1950;61.51791284;32.61744543;530.6237263;514.779741;2446.997964
30;0.223334979;15;1950;61.69365803;32.60262414;530.3430732;514.5479316;2433.141837
30;0.223334979;15;1950;61.82526595;32.58681685;530.0627226;514.3163828;2418.363915
30;0.223334979;15;1950;61.95902456;32.55569923;529.782674;514.0850944;2389.272667
30;0.223334979;15;1950;62.05020132;32.52608164;529.5029272;513.8540661;2361.583761
30;0.223334979;15;1950;62.15253792;32.48369661;529.2234818;513.6232976;2321.958836
30;0.223334979;15;1950;62.21304811;32.44504362;528.9443375;513.3927885;2285.822919
30;0.223334979;15;1950;62.29206901;32.39584991;528.6654941;513.1625387;2239.832699
30;0.223334979;15;1950;62.32955268;32.35249235;528.3869511;512.9325478;2199.298572
30;0.223334979;15;1950;62.39110878;32.30017058;528.1087082;512.7028155;2150.38398
30;0.223334979;15;1950;62.4113391;32.25565647;527.8307651;512.4733415;2108.768619
30;0.223334979;15;1950;62.45980421;32.20301214;527.5531215;512.2441255;2059.552482
30;0.223334979;15;1950;62.46710872;32.16000129;527.2757771;512.0151674;2019.342487
30;0.223334979;15;1950;62.50577515;32.10900059;526.9987316;511.7864666;1971.662941
30;0.223334979;15;1950;62.50340778;32.06930046;526.7219845;511.5580231;1934.548072
30;0.223334979;15;1950;62.53472016;32.02119669;526.4455357;511.3298364;1889.576813
30;0.223334979;15;1950;62.52511955;31.98589711;526.1693847;511.1019063;1856.575928
30;0.223334979;15;1950;62.55088842;31.94138168;525.8935313;510.8742325;1814.959336
30;0.223334979;15;1950;62.53587505;31.91101264;525.6179752;510.6468147;1786.567925
30;0.223334979;15;1950;62.55743872;31.8703625;525.342716;510.4196527;1748.564911
30;0.223334979;15;1950;62.53836746;31.84504636;525.0677533;510.1927461;1724.897351
30;0.223334979;15;1950;62.55671429;31.80825147;524.793087;509.9660946;1690.498537
30;0.223334979;15;1950;62.53459174;31.78783337;524.5187166;509.739698;1671.410062
30;0.223334979;15;1950;62.55045219;31.75469864;524.2446418;509.513556;1640.433057
30;0.223334979;15;1950;62.52602611;31.73885013;523.9708624;509.2876683;1625.616594
30;0.223334979;15;1950;62.5399416;31.70907226;523.6973779;509.0620345;1597.777858
30;0.223334979;15;1950;62.51376832;31.69736885;523.4241882;508.8366545;1586.836566
30;0.223334979;15;1950;62.52614241;31.67059162;523.1512928;508.611528;1561.803061
30;0.223334979;15;1950;62.49863707;31.66256811;522.8786915;508.3866545;1554.302041
30;0.223334979;15;1950;62.50977323;31.63842022;522.6063839;508.162034;1531.726663
30;0.223334979;15;1950;62.48124697;31.63360828;522.3343698;507.937666;1527.228074
30;0.223334979;15;1950;62.49137627;31.61172809;522.0626487;507.7135503;1506.772717
30;0.223334979;15;1950;62.46206327;31.60968031;521.7912204;507.4896867;1504.858289
30;0.223334979;15;1950;62.47136469;31.58973076;521.5200846;507.2660747;1486.207845
30;0.223334979;15;1950;62.4414418;31.59003499;521.249241;507.0427143;1486.492262
30;0.223334979;15;1950;62.45005711;31.57171172;520.9786892;506.8196049;1469.362205
30;0.223334979;15;1950;62.4196576;31.5739987;520.7084289;506.5967465;1471.500253
30;0.223334979;15;1950;62.42770266;31.55703382;520.4384598;506.3741387;1455.640123
30;0.223334979;15;1950;62.39692523;31.56098157;520.1687816;506.1517811;1459.330799
30;0.223334979;15;1950;62.40492277;31.54522061;519.8993941;505.9296736;1444.59619
35;0.223334979;15;1950;62.36012357;33.16888541;519.6302967;505.7078159;-1711.872818
35;0.223334979;15;1950;62.36768452;33.14460004;519.3614894;505.4862076;-1734.57673
35;0.223334979;15;1950;62.35520705;33.12000868;519.0929717;505.2648486;-1757.5667
35;0.223334979;15;1950;62.39778862;33.13035233;518.8247433;505.0437384;-1747.896632
35;0.223334979;15;1950;62.37559732;33.12832206;518.556804;504.8228769;-1749.794684
35;0.221527586;15;1950;62.41390602;33.18323967;518.2891533;504.6022637;-1684.70815
35;0.221527586;15;1950;62.3896142;33.2219577;518.0217911;504.3818986;-1648.804366
35;0.221527586;15;1950;62.42732217;33.3150993;517.754717;504.1617813;-1562.432811
35;0.221527586;15;1950;62.40293046;33.40943116;517.4879306;503.9419116;-1474.957505
35;0.221527586;15;1950;62.44146232;33.55414716;517.2214317;503.722289;-1340.760269
35;0.221527586;15;1950;62.43075781;33.70871386;516.95522;503.5029134;-1197.428328
35;0.221527586;15;1950;62.4364158;33.89803144;516.6892951;503.2837845;-1021.871396
35;0.221527586;15;1950;62.43007895;34.048293;516.4236567;503.064902;-882.5316803
35;0.221527586;15;1950;62.44986602;34.26834178;516.1583046;502.8462657;-678.4772611
