Tw_in [°C];mw_dot [kg/s];Hpev;omegab [rpm];pc [bar];Tw_out [°C];Theater1 [°C];Theater2 [°C];Pheat_out [W]
28.85;0.453330933;33;5284;76.54838461;32.28824317;663.5447985;660.8489751;6403.144778
28.85;0.453330933;33;5284;76.56426727;32.2878923;663.6033883;660.9030272;6399.23853
28.85;0.453330933;33;5284;76.61469913;32.28921761;663.6619149;660.9570186;6378.94566
28.85;0.453330933;33;5284;76.43423816;32.28641315;663.7203784;661.0109493;6465.027917
28.85;0.453330933;33;5284;76.24554365;32.2778365;663.778779;661.0648193;6561.538134
28.85;0.453330933;33;5284;76.35020169;32.27300338;663.8371166;661.1186288;6518.315931
28.85;0.453330933;33;5284;76.40853353;32.2714976;663.8953914;661.1723777;6492.674632
28.85;0.453330933;33;5284;76.54475513;32.27450994;663.9536034;661.2260662;6430.302086
28.85;0.453330933;33;5284;76.55610345;32.27625798;664.0117527;661.2796944;6425.305764
28.85;0.453330933;33;5284;76.55377779;32.27735371;664.0698393;661.3332622;6428.474133
28.85;0.453330933;33;5284;76.59024737;32.27941823;664.1278633;661.3867698;6412.770276
28.85;0.453330933;33;5284;76.50672761;32.27874194;664.1858248;661.4402172;6453.587592
28.85;0.453330933;33;5284;76.45508885;32.27757123;664.2437238;661.4936046;6479.225305
28.85;0.453330933;33;5284;76.49689925;32.27714063;664.3015605;661.5469319;6462.010856
28.85;0.453330933;33;5284;76.49760146;32.27634887;664.3593348;661.6001992;6463.588717
28.85;0.453330933;33;5284;76.44450428;32.2747412;664.4170469;661.6534066;6489.145106
28.85;0.453330933;33;5284;76.49481223;32.27461799;664.4746967;661.7065542;6467.091643
28.85;0.453330933;33;5284;76.48419897;32.27390776;664.5322845;661.7596421;6472.994232
28.85;0.453330933;33;5284;76.47086746;32.2734146;664.5898102;661.8126702;6479.623915
28.85;0.453330933;33;5284;76.46301902;32.27293951;664.647274;661.8656387;6484.366336
28.85;0.453330933;33;5284;76.47710193;32.27281399;664.7046758;661.9185477;6478.946262
28.85;0.453330933;33;5284;76.47481867;32.27255106;664.7620157;661.9713971;6480.782547
28.85;0.453330933;33;5284;76.47352244;32.27237276;664.8192939;662.0241872;6482.076515
28.85;0.453330933;33;5284;76.47241393;32.27223953;664.8765104;662.0769178;6483.2115
28.85;0.453330933;33;5284;76.47126341;32.2720998;664.9336652;662.1295892;6484.121068
28.85;0.453330933;33;5284;76.44898912;32.27173069;664.9907584;662.1822014;6494.557277
28.85;0.453330933;33;5284;76.46200254;32.271773;665.0477901;662.2347543;6489.214603
28.85;0.453330933;33;5284;76.45745674;32.27166051;665.1047603;662.2872482;6491.48719
28.85;0.453330933;33;5284;76.42888787;32.27102321;665.1616692;662.3396831;6505.311835
28.85;0.453330933;33;5284;76.45820522;32.27125042;665.2185167;662.392059;6492.514689
28.85;0.453330933;33;5284;76.46270934;32.27124668;665.275303;662.444376;6490.89372
28.85;0.453330933;33;5284;76.46358125;32.27129379;665.3320281;662.4966342;6490.926266
28.85;0.453330933;33;5284;76.4634146;32.27135471;665.3886921;662.5488336;6491.160942
28.85;0.453330933;33;5284;76.46293021;32.27143337;665.445295;662.6009743;6491.64283
28.85;0.453330933;33;5284;76.43861173;32.27100735;665.5018369;662.6530564;6502.862494
28.85;0.453330933;33;5284;76.43408823;32.27104133;665.5583179;662.7050799;6504.564205
28.85;0.453330933;33;5284;76.39420843;32.27022442;665.614738;662.7570449;6523.638199
28.85;0.453330933;33;5284;76.35103587;32.26824362;665.6710974;662.8089515;6544.419181
28.85;0.453330933;33;5284;76.37549177;32.26685607;665.727396;662.8607997;6533.949899
28.85;0.453330933;33;5284;76.41172061;32.26674064;665.7836339;662.9125897;6517.377985
28.85;0.453330933;33;5284;76.45640725;32.26760153;665.8398113;662.9643213;6496.705286
28.85;0.137532315;33;5284;76.46588985;37.7004593;665.8959281;663.0159949;6839.95718
28.85;0.137532315;33;5284;76.53943346;37.7928557;665.9519845;663.0676103;6819.250772
28.85;0.137532315;33;5284;76.58531564;37.91411872;666.0079804;663.1191676;6813.675897
28.85;0.137532315;33;5284;76.62746999;38.03197944;666.063916;663.170667;6809.703999
28.85;0.137532315;33;5284;76.67377819;38.16013352;666.1197914;663.2221085;6802.046859
28.85;0.137532315;33;5284;76.69311685;38.27358492;666.1756065;663.2734921;6803.965116
28.85;0.137532315;33;5284;76.69887503;38.3749422;666.2313615;663.324818;6810.090844
28.85;0.137532315;33;5284;76.73507331;38.47982274;666.2870564;663.3760861;6801.191097
28.85;0.137532315;33;5284;76.75396681;38.58022248;666.3426913;663.4272966;6799.109557
28.85;0.137532315;33;5284;76.79943871;38.67447999;666.3982663;663.4784495;6783.980431
28.85;0.137532315;33;5284;76.81184758;38.76064202;666.4537814;663.5295449;6783.210937
28.85;0.137532315;33;5284;76.83684332;38.83908571;666.5092366;663.5805828;6776.195313
28.85;0.137532315;33;5284;76.85287645;38.9182134;666.5646321;663.6315634;6773.106999
28.85;0.137532315;33;5284;76.86427274;38.98059658;666.6199679;663.6824866;6771.643132
28.85;0.137532315;33;5284;76.91113402;39.04903517;666.6752441;663.7333525;6754.037541
28.85;0.137532315;33;5284;76.93693539;39.11149836;666.7304607;663.7841613;6746.010111
28.85;0.137532315;33;5284;76.96352275;39.16654301;666.7856178;663.8349129;6737.523571
28.85;0.137532315;33;5284;76.98788377;39.21572306;666.8407155;663.8856074;6729.956653
28.85;0.137532315;33;5284;77.0204623;39.2614495;666.8957538;663.936245;6718.77668
28.85;0.137532315;33;5284;77.05129009;39.30842625;666.9507329;663.9868256;6708.699424
28.85;0.137532315;33;5284;77.0856703;39.35102183;667.0056526;664.0373493;6697.19672
28.85;0.137532315;33;5284;77.11839778;39.39039196;667.0605132;664.0878162;6686.723886
28.85;0.137532315;33;5284;77.15031187;39.42384102;667.1153147;664.1382264;6676.738123
28.85;0.137532315;33;5284;77.18976065;39.4537098;667.1700571;664.1885799;6663.372499
28.85;0.137532315;33;5284;77.22586435;39.48556327;667.2247406;664.2388767;6652.151738
28.85;0.137532315;33;5284;77.26437444;39.5145941;667.2793651;664.289117;6640.108594
28.85;0.137532315;33;5284;77.30209606;39.54163755;667.3339308;664.3393009;6628.758006
28.85;0.137532315;33;5284;77.33842862;39.56493314;667.3884376;664.3894282;6618.112176
28.85;0.137532315;33;5284;77.38086406;39.58605968;667.4428858;664.4394992;6604.671093
28.85;0.137532315;33;5284;77.41990843;39.60879743;667.4972752;664.489514;6593.598343
28.85;0.137532315;33;5284;77.46020609;39.62989007;667.5516061;664.5394724;6582.185385
28.85;0.137532315;33;5284;77.4987767;39.64986553;667.6058784;664.5893747;6571.860414
28.85;0.137532315;33;5284;77.53560145;39.66742032;667.6600922;664.6392209;6562.260602
28.85;0.137532315;33;5284;77.57773359;39.68372483;667.7142477;664.689011;6550.104968
28.85;0.137532315;33;5284;77.6156109;39.70150405;667.7683447;664.7387451;6540.820263
28.85;0.137532315;33;5284;77.65384958;39.71834855;667.8223835;664.7884234;6531.48336
28.85;0.137532315;33;5284;77.68943308;39.73457361;667.8763641;664.8380457;6523.566239
28.85;0.137532315;33;5284;77.72300441;39.74901346;667.9302864;664.8876123;6516.309775
28.85;0.137532315;33;5284;77.76255863;39.76277604;667.9841507;664.9371231;6506.093743
28.85;0.137532315;33;5284;77.79600466;39.77783511;668.037957;664.9865782;6499.615795
28.85;0.137532315;33;5284;77.82940549;39.79229272;668.0917052;665.0359777;6493.150493
28.85;0.137532315;33;5284;77.86346012;39.80596918;668.1453956;665.0853217;6486.301607
28.85;0.137532315;33;5284;77.88237386;39.81922987;668.1990281;665.1346102;6486.51355
28.85;0.137532315;33;5284;77.90758631;39.83120968;668.2526028;665.1838433;6483.550682
28.85;0.137532315;33;5284;77.96085859;39.84571018;668.3061197;665.233021;6468.327599
28.85;0.137532315;33;5284;77.9716321;39.85694112;668.359579;665.2821434;6472.161951
28.85;0.137532315;33;5284;77.99338602;39.86806923;668.4129807;665.3312106;6470.844317
28.85;0.137532315;33;5284;78.03832833;39.88050642;668.4663249;665.3802226;6458.805808
28.85;0.137532315;33;5284;78.05788206;39.89166328;668.5196116;665.4291795;6458.996357
28.85;0.137532315;33;5284;78.07749999;39.90292565;668.5728409;665.4780813;6459.086416
28.85;0.137532315;33;5284;78.09545177;39.91373244;668.6260128;665.5269281;6459.777638
28.85;0.137532315;33;5284;78.11166289;39.92359209;668.6791274;665.5757201;6460.896993
28.85;0.137532315;33;5284;78.14629503;39.93361229;668.7321848;665.6244571;6453.261539
28.85;0.137532315;33;5284;78.16386264;39.94395153;668.785185;665.6731394;6454.241672
28.85;0.137532315;33;5284;78.18368545;39.95310423;668.8381281;665.7217669;6453.352614
28.85;0.137532315;33;5284;78.20034529;39.96293186;668.8910141;665.7703397;6454.621169
28.85;0.137532315;33;5284;78.22007323;39.97161363;668.9438432;665.8188579;6453.65433
28.85;0.137532315;33;5284;78.23519326;39.98083457;668.9966153;665.8673215;6455.501631
28.85;0.137532315;33;5284;78.2538114;39.98898536;669.0493306;665.9157307;6454.925333
28.85;0.137532315;33;5284;78.26770669;39.99761339;669.1019891;665.9640854;6457.203767
28.85;0.137532315;33;5284;78.28476766;40.00594906;669.1545908;666.0123858;6457.823221
28.85;0.137532315;33;5284;78.30008237;40.01297493;669.2071359;666.0606318;6458.3527
28.85;0.137532315;33;5284;78.31409918;40.02103844;669.2596243;666.1088236;6460.621543
28.85;0.137532315;33;5284;78.32650519;40.0282506;669.3120562;666.1569612;6463.032008
28.85;0.137532315;33;5284;78.33974264;40.03528196;669.3644316;666.2050446;6465.031072
28.85;0.137532315;33;5284;78.35206257;40.04173626;669.4167505;666.253074;6466.997304
28.85;0.137532315;33;5284;78.36557965;40.04818805;669.4690131;666.3010494;6468.556592
28.85;0.137532315;33;5284;78.37931966;40.0544938;669.5212194;666.3489708;6469.992248
28.85;0.137532315;33;5284;78.39114328;40.06043367;669.5733694;666.3968384;6472.152955
28.85;0.137532315;33;5284;78.40510611;40.06640188;669.6254632;666.4446521;6473.397578
28.85;0.137532315;33;5284;78.41827297;40.07197751;669.6775009;666.4924121;6474.81151
28.85;0.137532315;33;5284;78.43259493;40.07754975;669.7294825;666.5401183;6475.687932
28.85;0.137532315;33;5284;78.44264074;40.08234374;669.7814081;666.5877709;6477.885836
28.85;0.137532315;33;5284;78.45572434;40.08786067;669.8332777;666.63537;6479.716815
28.85;0.137532315;33;5284;78.46894205;40.09288842;669.8850915;666.6829155;6480.889951
28.85;0.137532315;33;5284;78.48096425;40.0976596;669.9368494;666.7304075;6482.502252
28.85;0.137532315;33;5284;78.49265879;40.10228817;669.9885516;666.7778461;6484.247188
28.85;0.137532315;33;5284;78.5042372;40.10677233;670.040198;666.8252314;6485.98815
28.85;0.137532315;33;5284;78.5174422;40.11093258;670.0917888;666.8725634;6486.588824
28.85;0.137532315;33;5284;78.52364385;40.11514084;670.143324;666.9198422;6490.835588
28.85;0.137532315;33;5284;78.53238436;40.11896866;670.1948037;666.9670678;6493.336322
28.85;0.137532315;33;5284;78.55298329;40.12369436;670.2462279;667.0142403;6490.938266
28.85;0.137532315;33;5284;78.56081476;40.12747414;670.2975967;667.0613598;6493.937349
28.85;0.137532315;33;5284;78.57107726;40.1312906;670.3489101;667.1084263;6495.769826
28.85;0.137532315;33;5284;78.58146485;40.13490824;670.4001682;667.1554399;6497.288923
28.85;0.137532315;33;5284;78.58872179;40.13845977;670.4513712;667.2024006;6500.378289
28.85;0.137532315;33;5284;78.59654334;40.14182219;670.5025189;667.2493084;6502.92015
28.85;0.137532315;33;5284;78.61348711;40.14576368;670.5536115;667.2961636;6501.605636
28.85;0.137532315;33;5284;78.61997239;40.1488588;670.6046491;667.342966;6504.449857
28.85;0.137532315;33;5284;78.63399523;40.15248502;670.6556317;667.3897159;6504.226912
28.85;0.137532315;33;5284;78.64253782;40.15586867;670.7065593;667.4364131;6506.505349
28.85;0.137532315;33;5284;78.65300871;40.15904898;670.7574321;667.4830579;6507.527751
28.85;0.137532315;33;5284;78.66122497;40.1621584;670.8082501;667.5296502;6509.523868
28.85;0.137532315;33;5284;78.66651686;40.16515359;670.8590133;667.5761901;6512.8732
28.85;0.137532315;33;5284;78.67437831;40.16801957;670.9097218;667.6226776;6514.769105
28.85;0.137532315;33;5284;78.68636298;40.1712352;670.9603756;667.6691129;6514.952562
28.85;0.137532315;33;5284;78.69254986;40.1740497;671.0109749;667.715496;6517.552357
28.85;0.137532315;33;5284;78.70151964;40.17702028;671.0615196;667.7618269;6518.971916
28.85;0.137532315;33;5284;78.71019686;40.17981457;671.1120099;667.8081058;6520.355153
28.85;0.137532315;33;5284;78.72225688;40.18285269;671.1624458;667.8543325;6520.293165
28.85;0.137532315;33;5284;78.73053172;40.18549226;671.2128274;667.9005074;6521.607558
28.85;0.137532315;33;5284;78.73627581;40.18819113;671.2631546;667.9466302;6524.338768
28.85;0.137532315;33;5284;78.74182948;40.19068397;671.3134276;667.9927013;6526.913135
28.85;0.137532315;33;5284;78.75423001;40.19345748;671.3636465;668.0387205;6526.199829
28.85;0.137532315;33;5284;78.76008897;40.19605493;671.4138112;668.0846879;6528.657445
28.85;0.137532315;33;5284;78.76850708;40.19853418;671.4639219;668.1306037;6529.633266
28.85;0.137532315;33;5284;78.777332;40.20113444;671.5139786;668.1764679;6530.463799
28.85;0.137532315;33;5284;78.78167671;40.20351647;671.5639814;668.2222804;6533.296263
28.85;0.137532315;33;5284;78.79215453;40.2059742;671.6139302;668.2680415;6533.105693
28.85;0.137532315;33;5284;78.79801435;40.20846182;671.6638253;668.3137511;6535.267332
28.85;0.137532315;33;5284;78.8035483;40.21076982;671.7136666;668.3594093;6537.403598
28.85;0.137532315;33;5284;78.81627958;40.21329091;671.7634542;668.4050161;6536.038608
28.85;0.137532315;33;5284;78.82129932;40.21550183;671.8131881;668.4505717;6538.205825
28.85;0.137532315;33;5284;78.82909255;40.21783556;671.8628685;668.4960761;6539.131781
28.85;0.137532315;97;5284;78.48759047;40.22077711;671.9124953;668.5415292;6493.0634
28.85;0.137532315;97;5284;77.43512384;40.22858728;671.9620686;668.5869313;6498.372035
28.85;0.137532315;97;5284;76.38125974;40.23305017;672.0115885;668.6322823;6583.508435
28.85;0.137532315;97;5284;75.35748031;40.23109497;672.0610551;668.6775824;6699.516885
28.85;0.137532315;97;5284;74.21639913;40.22205124;672.1104684;668.7228314;6898.901392
28.85;0.137532315;97;5284;73.15153987;40.22092261;672.1598284;668.7680296;7127.868014
28.85;0.137532315;97;5284;72.38911742;40.25267751;672.2091352;668.813177;7233.592621
28.85;0.137532315;97;5284;72.06218649;40.28585993;672.2583889;668.8582736;7174.016937
28.85;0.137532315;97;5284;71.76733061;40.30671207;672.3075896;668.9033195;7122.009877
28.85;0.137532315;97;5284;71.52026627;40.31392525;672.3567372;668.9483148;7059.205919
28.85;0.137532315;97;5284;71.32708735;40.3085504;672.4058318;668.9932594;6979.257043
28.85;0.137532315;97;5284;71.17557246;40.29279026;672.4548736;669.0381535;6884.760308
28.85;0.137532315;97;2536;71.05009396;38.90717469;672.5038625;669.0829971;5999.209042
28.85;0.137532315;97;2536;70.93110181;38.87631556;672.1674342;668.7672117;5891.035218
28.85;0.137532315;97;2536;70.80729982;38.84023648;671.8313684;668.4517814;5789.665644
28.85;0.137532315;97;2536;70.69012538;38.80209905;671.4956647;668.1367057;5696.358804
28.85;0.137532315;97;2536;70.54659878;38.75966995;671.1603227;667.8219844;5617.755711
28.85;0.137532315;97;2536;70.42247601;38.71799972;670.8253421;667.507617;5548.423938
28.85;0.137532315;97;2536;70.29098341;38.67437299;670.4907224;667.193603;5498.386393
28.85;0.137532315;97;2536;70.15532821;38.63148435;670.1564633;666.8799422;5457.474938
28.85;0.137532315;97;2536;70.01533418;38.58964061;669.8225643;666.566634;5426.800668
28.85;0.137532315;97;2536;69.85284726;38.54671542;669.4890251;666.2536782;5412.115513
28.85;0.137532315;97;2536;69.73385141;38.50674571;669.1558454;665.9410743;5382.272786
28.85;0.137532315;97;2536;69.58461439;38.4664423;668.8230246;665.6288219;5375.893086
28.85;0.137532315;97;2536;69.47503816;38.4279488;668.4905625;665.3169206;5352.899897
28.85;0.137532315;97;2536;69.35884998;38.39117772;668.1584586;665.00537;5341.775544
28.85;0.137532315;97;2536;69.25688112;38.35604707;667.8267126;664.6941698;5328.519245
28.85;0.137532315;97;2536;69.15430042;38.32231058;667.495324;664.3833195;5321.923005
28.85;0.137532315;97;2536;69.06972818;38.2911018;667.1642925;664.0728188;5311.56881
28.85;0.137532315;97;2536;68.98550203;38.26048806;666.8336177;663.7626672;5305.679642
28.85;0.137532315;97;2536;68.90926589;38.23163542;666.5032992;663.4528643;5300.820858
28.85;0.137532315;97;2536;68.84191298;38.20485093;666.1733366;663.1434099;5296.755939
28.85;0.137532315;97;2536;68.79126078;38.17997479;665.8437296;662.8343034;5287.231304
28.85;0.137532315;97;2536;68.73402336;38.1561126;665.5144777;662.5255445;5286.533104
28.85;0.137532315;97;2536;68.68771258;38.13437693;665.1855806;662.2171327;5284.186727
28.85;0.137532315;97;2536;68.64798805;38.11410585;664.8570379;661.9090678;5281.968245
28.85;0.137532315;97;2536;68.61516593;38.09550032;664.5288493;661.6013493;5279.612326
28.85;0.137532315;97;2536;68.58845231;38.07849716;664.2010142;661.2939768;5277.374068
28.85;0.137532315;97;2536;68.56741749;38.06307233;663.8735324;660.98695;5275.328337
28.85;0.137532315;97;2536;68.54983734;38.0494211;663.5464035;660.6802684;5274.587379
28.85;0.137532315;97;2536;68.53390122;38.03657467;663.2196271;660.3739316;5276.641264
28.85;0.137532315;97;2536;68.53003757;38.02580292;662.8932028;660.0679393;5273.782351
28.85;0.137532315;97;2536;68.52283456;38.01611973;662.5671302;659.7622911;5276.078635
28.85;0.137532315;97;2536;68.5356318;38.00790841;662.2414089;659.4569866;5268.679159
28.85;0.137532315;97;2536;68.55519336;38.00159338;661.9160387;659.1520254;5258.297713
28.85;0.137532315;97;2536;68.54551883;37.99545411;661.591019;658.8474071;5271.219322
28.85;0.137532315;97;2536;68.57979927;37.99161492;661.2663495;658.5431314;5256.673655
28.85;0.137532315;97;2536;68.62292487;37.9896611;660.9420299;658.2391978;5236.712932
28.85;0.137532315;97;2536;68.64109438;37.98821321;660.6180598;657.935606;5238.014655
28.85;0.137532315;97;2536;68.67798101;37.98868864;660.2944387;657.6323555;5226.93918
28.85;0.137532315;97;2536;68.67774081;37.98873466;659.9711664;657.3294461;5246.524464
28.85;0.137532315;97;2536;68.72351894;37.99087555;659.6482423;657.0268773;5233.446644
28.85;0.137532315;97;2536;68.72738467;37.99235377;659.3256663;656.7246487;5253.984394
28.85;0.137532315;97;2536;68.78514656;37.99613887;659.0034378;656.4227599;5234.708
28.85;0.137532315;97;2536;68.78501683;37.99884967;658.6815565;656.1212106;5260.527194
28.85;0.137532315;97;2536;68.81947601;38.00269119;658.3600221;655.8200005;5259.223287
28.85;0.137532315;97;2536;68.81326246;38.00585521;658.0388341;655.519129;5291.228625
28.85;0.137532315;97;2536;68.85265728;38.00992314;657.7179923;655.2185958;5288.445156
28.85;0.137532315;97;2536;68.86651295;38.01388702;657.3974961;654.9184006;5307.002122
28.85;0.137532315;97;2536;68.90849441;38.01862534;657.0773453;654.6185429;5304.569406
28.85;0.137532315;97;2536;68.92922173;38.02318344;656.7575394;654.3190224;5318.076297
28.85;0.137532315;97;2536;68.96951996;38.02864828;656.4380782;654.0198387;5319.765408
28.85;0.137532315;97;2536;69.01408839;38.03414019;656.1189611;653.7209915;5315.648766
28.85;0.137532315;97;2536;69.08117082;38.04163933;655.800188;653.4224803;5297.933151
28.85;0.137532315;97;2536;69.14174247;38.04965677;655.4817583;653.1243047;5282.698703
28.85;0.137532315;97;2536;69.16295697;38.05689867;655.1636717;652.8264645;5297.530039
28.85;0.137532315;97;2536;69.20747354;38.06469041;654.8459279;652.5289592;5294.347771
28.85;0.137532315;97;2536;69.22477603;38.07195976;654.5285265;652.2317884;5313.320318
28.85;0.137532315;97;2536;69.29040611;38.08042895;654.211467;651.9349517;5293.206385
28.85;0.137532315;97;2536;69.26889895;38.08676073;653.8947493;651.6384489;5340.462246
28.85;0.137532315;97;2536;69.34365288;38.09470346;653.5783727;651.3422795;5312.701305
28.85;0.137532315;97;2536;69.31577388;38.10071927;653.2623371;651.0464431;5362.434845
28.85;0.137532315;97;2536;69.36862349;38.10811711;652.946642;650.7509393;5352.799409
28.85;0.137532315;97;2536;69.39149775;38.11474916;652.6312871;650.4557679;5362.988475
28.85;0.137532315;97;2536;69.42829516;38.12189356;652.316272;650.1609283;5363.704938
28.85;0.137532315;97;2536;69.47269047;38.12920839;652.0015964;649.8664203;5357.427702
28.85;0.137532315;97;2536;69.52703903;38.13745278;651.6872598;649.5722435;5344.100325
28.85;0.137532315;97;2536;69.55715895;38.14498904;651.3732619;649.2783975;5346.876549
28.85;0.137532315;97;2536;69.57931674;38.15217677;651.0596023;648.9848819;5355.957473
28.85;0.137532315;97;2536;69.61298292;38.15941419;650.7462808;648.6916963;5355.302844
28.85;0.137532315;97;2536;69.63279112;38.16632368;650.4332968;648.3988404;5365.138781
28.85;0.137532315;97;2536;69.67772143;38.17361874;650.1206501;648.1063139;5353.528909
28.85;0.137532315;97;2536;69.68212735;38.18017002;649.8083403;647.8141162;5373.725795
28.85;0.137532315;97;2536;69.76020013;38.18818927;649.496367;647.5222472;5333.735246
28.85;0.137532315;97;2536;69.72855515;38.19333862;649.1847298;647.2307063;5374.941207
28.85;0.137532315;97;2536;69.81013376;38.20208194;648.8734285;646.9394933;5333.812223
28.85;0.137532315;97;2536;69.77561858;38.2069651;648.5624626;646.6486077;5374.956419
28.85;0.137532315;97;2536;69.85423928;38.2152739;648.2518317;646.3580492;5333.276242
28.85;0.137532315;97;2536;69.79730608;38.21911273;647.9415356;646.0678175;5388.491582
28.85;0.137532315;97;2536;69.86416612;38.22633462;647.6315738;645.7779121;5354.254026
28.85;0.137532315;97;2536;69.83304304;38.23012992;647.321946;645.4883327;5388.213159
28.85;0.137532315;97;2536;69.90291376;38.23707558;647.0126519;645.1990789;5348.017586
28.85;0.137532315;97;2536;69.86417892;38.24040496;646.703691;644.9101504;5385.45747
28.85;0.137532315;97;2536;69.9407726;38.24723324;646.3950631;644.6215468;5337.624874
28.85;0.137532315;97;2536;69.88585461;38.25049639;646.0867676;644.3332677;5387.193731
28.85;0.137532315;97;2536;69.96624323;38.25643176;645.7788044;644.0453128;5332.02302
28.85;0.137532315;97;2536;69.90382895;38.25900024;645.4711731;643.7576817;5384.612675
28.85;0.137532315;97;2536;69.96655231;38.26387913;645.1638732;643.470374;5340.877929
28.85;0.137532315;97;2536;69.91202408;38.26571697;644.8569044;643.1833893;5385.843628
28.85;0.137532315;97;2536;69.99343221;38.2705686;644.5502664;642.8967274;5325.45859
28.85;0.137532315;97;2536;69.92391212;38.27173152;644.2439588;642.6103878;5378.475687
28.85;0.137532315;97;2536;69.97065167;38.27498464;643.9379813;642.3243703;5342.87993
28.85;0.137532315;97;2536;69.92070974;38.2753786;643.6323334;642.0386743;5380.533189
28.85;0.137532315;97;2536;70.01700188;38.27970532;643.327015;641.7532996;5304.612044
28.85;0.137532315;97;2536;69.93928249;38.27990318;643.0220254;641.4682458;5358.793617
28.85;0.137532315;97;2536;69.9370051;38.28047002;642.7173646;641.1835125;5357.829612
28.85;0.137532315;97;2536;69.93309703;38.28056465;642.413032;640.8990994;5356.401154
28.85;0.137532315;97;2536;69.93438066;38.28055684;642.1090273;640.6150061;5349.814692
28.85;0.137532315;97;2536;69.89925621;38.27879118;641.8053502;640.3312323;5370.739773
28.85;0.137532315;97;2536;69.94018577;38.27911444;641.5020004;640.0477775;5332.750957
28.85;0.137532315;97;2536;69.89066147;38.2766657;641.1989774;639.7646415;5362.899389
28.85;0.137532315;97;2536;69.98640845;38.27879685;640.8962809;639.4818239;5280.901896
28.85;0.137532315;97;2536;69.90359804;38.27658031;640.5939106;639.1993243;5332.333702
28.85;0.137532315;97;2536;69.88093507;38.27416005;640.291866;638.9171424;5341.47949
28.85;0.137532315;97;2536;69.89711506;38.27265944;639.990147;638.6352778;5319.109292
28.85;0.137532315;97;2536;69.8561232;38.26906665;639.6887531;638.3537301;5340.104743
28.85;0.137532315;97;2536;69.91399667;38.26870326;639.3876839;638.072499;5284.246186
28.85;0.137532315;97;2536;69.84015206;38.26448066;639.0869391;637.7915842;5328.26936
28.85;0.137532315;97;2536;69.88130886;38.26313284;638.7865184;637.5109853;5284.956145
28.85;0.137532315;97;2536;69.81487166;38.25831884;638.4864214;637.2307018;5323.08788
28.85;0.137532315;97;2536;69.87271493;38.25717739;638.1866478;636.9507336;5265.73364
28.85;0.137532315;97;2536;69.79701433;38.25209115;637.8871971;636.6710801;5309.382395
28.85;0.137532315;97;2536;69.82550533;38.24944826;637.5880692;636.3917412;5274.193499
28.85;0.137532315;97;2536;69.76568009;38.24379231;637.2892635;636.1127163;5305.839014
28.85;0.137532315;97;2536;69.82016847;38.24175886;636.9907799;635.8340052;5249.249649
28.85;0.137532315;97;2536;69.74452958;38.23585702;636.6926178;635.5556075;5291.336315
28.85;0.137532315;97;2536;69.76936207;38.23234214;636.3947771;635.2775228;5257.483266
28.85;0.137532315;97;2536;69.71026638;38.22594031;636.0972572;634.9997509;5287.190865
28.85;0.137532315;97;2536;69.75786679;38.22295025;635.800058;634.7222913;5234.571833
28.85;0.137532315;97;2536;69.68407116;38.21626384;635.503179;634.4451437;5274.20512
28.85;0.137532315;97;2536;69.71209747;38.21220741;635.2066199;634.1683077;5236.605709
28.85;0.137532315;97;2536;69.64911863;38.20510801;634.9103803;633.891783;5268.06588
28.85;0.137532315;97;2536;69.69118132;38.20128773;634.61446;633.6155693;5218.767664
28.85;0.137532315;97;2536;69.61916521;38.1939315;634.3188585;633.3396662;5256.245614
28.85;0.137532315;97;2536;69.64866685;38.18934891;634.0235755;633.0640733;5216.526229
28.85;0.137532315;97;2536;69.58375152;38.18167202;633.7286107;632.7887903;5248.562865
28.85;0.137532315;97;2536;69.62092209;38.17713066;633.4339637;632.5138169;5202.315233
28.85;0.137532315;97;2536;69.55097477;38.16923072;633.1396342;632.2391527;5237.628549
28.85;0.137532315;97;2536;69.58105899;38.16418573;632.8456219;631.9647973;5196.716549
28.85;0.137532315;97;2536;69.51525256;38.15605047;632.5519264;631.6907504;5228.786849
28.85;0.137532315;97;2536;69.54835431;38.15091613;632.2585473;631.4170117;5185.153939
28.85;0.137532315;97;2536;69.48053004;38.14260002;631.9654844;631.1435808;5218.439066
28.85;0.137532315;97;2536;69.51012572;38.13714827;631.6727372;630.8704574;5177.375204
28.85;0.137532315;97;2536;69.44448014;38.12866594;631.3803055;630.5976411;5208.900597
28.85;0.137532315;97;2536;69.47445415;38.12306867;631.0881889;630.3251315;5167.31472
28.85;0.137532315;97;2536;69.40860021;38.11445201;630.7963871;630.0529284;5198.832864
28.85;0.137532315;97;2536;69.43682586;38.10864916;630.5048997;629.7810314;5158.482387
28.85;0.137532315;97;2536;69.37221059;38.09992038;630.2137263;629.5094401;5188.983635
28.85;0.137532315;97;2536;69.39975437;38.09397262;629.9228667;629.2381543;5149.036678
28.85;0.137532315;97;2536;69.33575198;38.08515484;629.6323206;628.9671734;5179.00104
28.85;0.137532315;97;2536;69.36213402;38.07906287;629.3420875;628.6964973;5139.878953
28.85;0.137532315;97;2536;69.2991246;38.07017715;629.0521671;628.4261256;5169.057763
28.85;0.137532315;97;2536;69.32453157;38.06396536;628.7625591;628.1560579;5130.634426
28.85;0.137532315;97;2536;69.26245021;38.05503105;628.4732632;627.8862938;5159.096733
28.85;0.137532315;97;2536;69.28680064;38.04871257;628.184279;627.6168332;5121.462552
